../bba/Spiral_Raise.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
477   S  4S-S                    8654.K984.AQ8.A5 KT93.AJ.T973.Q82 AQJ2.Q75.J5.KT64 7.T632.K642.J973 | 1C-P-1H-P-1S-P-4S
478   S  4H-N                    AT95.QT98.T3.KQ8 J864.K3.9765.AT3 Q72.A542.AQJ2.J2 K3.J76.K84.97654 | 1D-P-1H-P-3H-P-3N-P-4H
479   S  3N-S                    A954.K95.AQ92.T8 KQ72.Q87.T854.74 T86.AT64.J.AKQ53 J3.J32.K763.J962 | 1C-P-1S-P-1N-P-3N
480   S  3H-N                    Q62.AJT9.QJ42.Q3 A973.84.8763.852 J84.KQ76.KT.AJ74 KT5.532.A95.KT96 | 1C-P-1H-P-2H-P-3H
481   S  4S-S                    Q732.AQJ6.64.A43 JT.T85.KT52.Q762 A986.K97.QJ8.KJ9 K54.432.A973.T85 | 1C-P-1H-P-1S-P-4S
482   S  4S-N                    AT92.432.95.AK83 853.K975.A42.QJ5 QJ74.AQT.QJT6.T2 K6.J86.K873.9764 | 1D-P-1S-P-2S-P-4S
483   S  3N-S                    T642.AT5.K6.KQ92 853.K972.97.JT76 AKQ.J864.AT432.8 J97.Q3.QJ85.A543 | 1D-P-1S-P-1N-P-2N-P-3S-P-3N
484   S  2H-N                    Q98.KJ98.QT4.K42 AT7.643.K862.Q65 J63.AQ75.J7.AJT8 K542.T2.A953.973 | 1C-P-1H-P-2H
485   S  3CX-W                   Q53.9542.AKJ.JT9 K64.K7.T983.A742 AT87.QJT3.Q64.K6 J92.A86.752.Q853 | 1D-P-1H-P-2H-P-P-X-P-3C-X
486   S  3S-N                    Q863.AJ4.T5.AJ52 T52.875.A64.QT76 AK94.QT9.K987.98 J7.K632.QJ32.K43 | 1D-P-1S-P-2S-P-3S
487   S  4S-N                    Q864.A52.J73.AJT K93.KT76.986.Q75 AJ52.Q43.AQ5.986 T7.J98.KT42.K432 | 1C-P-1S-P-2S-P-3S-P-4S
488   S  4S-N                    A753.982.J62.AQ2 J86.Q753.Q9.KJT6 KT92.AKJ4.KT5.53 Q4.T6.A8743.9874 | 1D-P-1S-P-3S-P-3N-P-4S
489   S  2H-N                    QJ5.AQT4.Q32.T42 AT62.72.965.AQ86 K97.J986.AKJT.75 843.K53.874.KJ93 | 1D-P-1H-P-2H
490   S  4H-N                    Q65.KJ93.QJ5.A83 AJ.8742.432.KJT2 K84.AT65.AT87.Q4 T9732.Q.K96.9765 | 1D-P-1H-P-2H-P-3H-P-4H
491   S  2S-N                    9762.QJ6.AQ5.K73 43.A95.J9762.QT6 AQT8.KT7.43.A982 KJ5.8432.KT8.J54 | 1C-P-1S-P-2S
492   S  4S-N                    A875.Q63.KJ2.K63 43.T85.T984.AJT7 KJT2.K72.AQ75.85 Q96.AJ94.63.Q942 | 1D-P-1S-P-2S-P-3S-P-4S
493   S  2H-N                    J865.AJ42.83.AJ7 92.KT7.KQ75.8632 AKT7.8653.AJ2.54 Q43.Q9.T964.KQT9 | 1D-P-1H-P-2H
494   S  4S-N                    AK76.J64.J4.Q652 Q95.A85.T98.K743 J832.KQ3.AK52.JT T4.T972.Q763.A98 | 1D-P-1S-P-3S-P-3N-P-4S
495   S  4H-N                    A86.Q643.AJ6.T63 T72.972.K754.A97 QJ94.AKT5.T9.QJ4 K53.J8.Q832.K852 | 1C-P-1H-P-2H-P-3H-P-4H
496   S  4S-N                    JT73.AQ5.A932.Q9 K95.KJ76.84.T652 AQ64.T98.KQ6.J73 82.432.JT75.AK84 | 1C-P-1S-P-2S-P-4S
497   S  4H-N                    AKQ.JT86.T9.K962 JT42.Q4.432.Q753 985.AK95.QJ86.A8 763.732.AK75.JT4 | 1D-P-1H-P-2H-P-4H
498   S  2H-N                    K643.AT97.43.A43 Q87.52.A76.JT975 JT9.KQJ4.KJ85.Q6 A52.863.QT92.K82 | 1D-P-1H-P-2H
499   S  3N-S                    AKT4.J73.AT73.T7 763.K42.QJ42.432 J82.QT95.6.AKQJ9 Q95.A86.K985.865 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
500   S  4S-N                    9752.K97.AJ5.AJ7 43.A62.T86.QT964 KQJ8.Q543.K4.K53 AT6.JT8.Q9732.82 | 1C-P-1S-P-2S-P-3S-P-4S

             -- Sorted Summary of Bidding Sequences --

    1  1C-P-1H-P-1S-P-1N-P-2C-P-4C
    1  1C-P-1H-P-1S-P-2N-P-3H
    4  1C-P-1H-P-1S-P-2N-P-3H-P-3N
    5  1C-P-1H-P-1S-P-2S
    1  1C-P-1H-P-1S-P-3D=1=-P-3H-P-4S | Splinter
    3  1C-P-1H-P-1S-P-3N
    1  1C-P-1H-P-1S-P-3N-P-4H
    9  1C-P-1H-P-1S-P-3S
    4  1C-P-1H-P-1S-P-3S-P-4S
   28  1C-P-1H-P-1S-P-4S
    2  1C-P-1H-P-2C-P-2N-P-3H-P-3N
    1  1C-P-1H-P-2C-P-3C-P-3N
    5  1C-P-1H-P-2C-P-3N
   27  1C-P-1H-P-2H
   22  1C-P-1H-P-2H-P-3H
   27  1C-P-1H-P-2H-P-3H-P-4H
   64  1C-P-1H-P-2H-P-4H
    7  1C-P-1H-P-3H-P-3N-P-4H
    5  1C-P-1S-P-1N-P-2N
    2  1C-P-1S-P-1N-P-2N-P-3S-P-3N
    6  1C-P-1S-P-1N-P-3N
    1  1C-P-1S-P-1N-P-3N-P-4S
    1  1C-P-1S-P-2C-P-3C-P-4C
    4  1C-P-1S-P-2C-P-3N
   19  1C-P-1S-P-2S
   10  1C-P-1S-P-2S-P-3S
   28  1C-P-1S-P-2S-P-3S-P-4S
   32  1C-P-1S-P-2S-P-4S
    4  1C-P-1S-P-3S-P-3N-P-4S
    3  1D-P-1H-P-1S-P-2N-P-3H-P-3N
    2  1D-P-1H-P-1S-P-2S
    3  1D-P-1H-P-1S-P-3N
    1  1D-P-1H-P-1S-P-3N-P-4H
    4  1D-P-1H-P-1S-P-3S
    1  1D-P-1H-P-1S-P-3S-P-4S
    6  1D-P-1H-P-1S-P-4S
    1  1D-P-1H-P-2D-P-2N-P-3H-P-3N
    1  1D-P-1H-P-2D-P-3D-P-4D
    2  1D-P-1H-P-2D-P-3N
   12  1D-P-1H-P-2H
    9  1D-P-1H-P-2H-P-3H
    9  1D-P-1H-P-2H-P-3H-P-4H
   29  1D-P-1H-P-2H-P-4H
    1  1D-P-1H-P-2H-P-P-X-P-3C-3H
    1  1D-P-1H-P-2H-P-P-X-P-3C-X
    1  1D-P-1H-P-3D-P-4N-P-5C=1=-P-6D | A=0/5 or 3/5
    8  1D-P-1H-P-3H-P-3N-P-4H
    1  1D-P-1H-P-3H-P-3N-P-4H-P-4N-P-5H=1= | A=2/5 or 5/5, Q(H)=0
    3  1D-P-1S-P-1N-P-2N
    2  1D-P-1S-P-1N-P-2N-P-3S-P-3N
    3  1D-P-1S-P-1N-P-3N
    2  1D-P-1S-P-2D-P-3N
   13  1D-P-1S-P-2S
   14  1D-P-1S-P-2S-P-3S
   13  1D-P-1S-P-2S-P-3S-P-4S
   21  1D-P-1S-P-2S-P-4S
    1  1D-P-1S-P-2S-P-P-X-P-3C-X
    9  1D-P-1S-P-3S-P-3N-P-4S

   -- Sorted Summary of Notes (the first character is forced to upper case) --

    1  A=0/5 or 3/5
    1  A=2/5 or 5/5, Q(H)=0
    1  Splinter
