../bba/Spiral_Raises_with_3.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
469   S  4S-N                    AK62.T98.T8.KQ53 JT94.K62.54.AJT8 Q85.AJ53.KQJ72.2 73.Q74.A963.9764 | 1D-P-1S-P-1N-P-3N-P-4S
470   S  5C-S                    843.AJ87.KT83.QJ QJT9.942.A762.98 AK7.T65.9.AK7652 652.KQ3.QJ54.T43 | 1C-P-1H-P-2C-P-3C-P-5C
471   S  3N-N                    KQ74.Q743.6.KJ82 JT2.KT86.T3.AQ95 A93.J52.AKQ987.7 865.A9.J542.T643 | 1D-P-1H-P-2D-P-2N-P-3H-P-3N
472   S  3N-N                    AJ8.K543.952.KT6 Q63.9876.AKT7.32 7542.AQT.J.AQ984 KT9.J2.Q8643.J75 | 1C-P-1H-P-1S-P-2N-P-3H-P-3N
473   S  3N-N                    A93.A972.K982.64 Q72.653.AT763.J8 J64.QJ8.4.AKQT75 KT85.KT4.QJ5.932 | 1C-P-1H-P-2C-P-2N-P-3H-P-3N
474   S  3N-N                    A96.9865.A4.A754 K53.T43.T52.K863 QT82.AKJ.QJ863.J J74.Q72.K97.QT92 | 1D-P-1H-P-1S-P-3N
475   S  3N-S                    5432.AQ9.KJ32.Q8 AQ8.763.T984.975 KT7.KJT2.5.AKT63 J96.854.AQ76.J42 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
476   S  3N-N                    Q92.A972.52.AK42 AT5.J8653.4.QT83 KJ43.KT4.AQJ63.5 876.Q.KT987.J976 | 1D-P-1H-P-1S-P-3N
477   S  2N-S                    KQ62.K86.J9.QJ98 A753.72.642.K754 T84.AJ54.AK853.T J9.QT93.QT7.A632 | 1D-P-1S-P-1N-P-2N
478   S  3N-N                    K98.KQ62.A98.J87 J765.975.KJ64.A9 AT3.AJT.3.KQ6542 Q42.843.QT752.T3 | 1C-P-1H-P-2C-P-3N
479   S  3N-N                    8652.AK3.KJ62.J7 QT.J975.A9743.86 A97.QT6.Q.AT9532 KJ43.842.T85.KQ4 | 1C-P-1S-P-2C-P-3N
480   S  3N-N                    A72.A943.KQ9.985 Q643.K6.JT752.72 J95.QJ8.8.AKQJT6 KT8.T752.A643.43 | 1C-P-1H-P-2C-P-3N
481   S  5D-S                    J85.AJ62.Q7.KT97 KT2.QT74.64.A852 AQ7.K95.AJT853.3 9643.83.K92.QJ64 | 1D-P-1H-P-2D-P-3D-P-5D
482   S  3N-N                    K43.K643.T6.AQJ3 A865.T7.Q85.8752 Q972.AQ5.KJ974.6 JT.J982.A32.KT94 | 1D-P-1H-P-1S-P-3N
483   S  3N-N                    Q63.QT98.KJ.A732 84.J42.T865.KQ54 AKJ2.K75.Q9432.8 T975.A63.A7.JT96 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
484   S  3N-N                    T62.AJ52.T7.AKT6 Q8.QT86.652.QJ53 AJ43.K73.KQJ83.2 K975.94.A94.9874 | 1D-P-1H-P-1S-P-3N
485   S  3N-N                    AJ3.Q752.K6.Q732 Q765.A64.95.8654 K94.JT8.AJ7432.A T82.K93.QT8.KJT9 | 1D-P-1H-P-2D-P-3N
486   S  3N-N                    KQ9.Q963.54.KQT8 T754.42.AK7.7532 AJ32.AJ8.QJ986.9 86.KT75.T32.AJ64 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
487   S  4S-N                    KQJ8.J94.98.AJT3 654.AT76.Q73.K75 932.KQ8.AKJ654.6 AT7.532.T2.Q9842 | 1D-P-1S-P-2D-P-3N-P-4S
488   S  3N-S                    A854.J94.AK54.84 T32.AKT8.QJ82.72 KQ7.7653.7.AQJT6 J96.Q2.T963.K953 | 1C-P-1S-P-1N-P-3N
489   S  3N-N                    652.KT62.KQ32.A2 K983.543.AT65.K4 QJT.AJ9.J.QJT873 A74.Q87.9874.965 | 1C-P-1H-P-2C-P-3N
490   S  3N-N                    KT7.JT84.96.AK64 865.93.AT5.Q8753 AQ9.Q72.KQJ832.2 J432.AK65.74.JT9 | 1D-P-1H-P-2D-P-2N-P-3H-P-3N
491   S  3N-N                    AJT3.AJ63.5.J942 K85.942.K64.K763 Q74.KQ5.AQJ932.8 962.T87.T87.AQT5 | 1D-P-1H-P-2D-P-2N-P-3H-P-3N
492   S  3N-N                    J73.AT63.K84.K42 AT6.954.J762.A83 K942.KJ2.A.QJT96 Q85.Q87.QT953.75 | 1C-P-1H-P-1S-P-2N-P-3H-P-3N
493   S  4C-S                    A876.432.A42.K86 JT93.KQ9.KJ83.T7 Q52.AJ7.5.AQJ432 K4.T865.QT976.95 | 1C-P-1S-P-2C-P-3C-P-4C
494   S  3N-N                    KT2.JT74.AT73.A3 Q73.532.QJ64.K64 AJ85.AQ6.9.QJT87 964.K98.K852.952 | 1C-P-1H-P-1S-P-3N
495   S  3N-N                    K95.AK74.952.QT4 8742.J9.643.AK87 AJT6.T32.AKJT8.9 Q3.Q865.Q7.J6532 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
496   S  3N-N                    T832.AQ9.K6.KJT2 Q75.765.754.AQ85 AJ4.J43.AQT982.9 K96.KT82.J3.7643 | 1D-P-1S-P-2D-P-3N
497   S  4C-S                    KT4.7653.QJ2.AK4 J62.QJ4.K874.962 A93.AK8.6.QJT753 Q875.T92.AT953.8 | 1C-P-1H-P-2C-P-3C-P-4C
498   S  4H-N                    AT3.Q952.AKT4.42 J974.KT8.Q85.QJ9 KQ65.J63.2.AK875 82.A74.J9763.T63 | 1C-P-1H-P-1S-P-3N-P-4H
499   S  3N-N                    AQ84.Q86.85.KJ95 KT62.A743.JT.T43 J93.J92.AKQ642.Q 75.KT5.973.A8762 | 1D-P-1S-P-2D-P-3N
500   S  3N-N                    K63.KJT7.K752.Q5 7542.93.AJ8.K642 AJT9.A82.6.AT987 Q8.Q654.QT943.J3 | 1C-P-1H-P-1S-P-2N-P-3H-P-3N

             -- Sorted Summary of Bidding Sequences --

    2  1C-P-1H-P-1S-P-1N
    6  1C-P-1H-P-1S-P-2N
    1  1C-P-1H-P-1S-P-2N-P-3H
   22  1C-P-1H-P-1S-P-2N-P-3H-P-3N
   29  1C-P-1H-P-1S-P-3N
    5  1C-P-1H-P-1S-P-3N-P-4H
    1  1C-P-1H-P-2C
    4  1C-P-1H-P-2C-P-2N
    1  1C-P-1H-P-2C-P-2N-P-3H
    7  1C-P-1H-P-2C-P-2N-P-3H-P-3N
    6  1C-P-1H-P-2C-P-3C
    2  1C-P-1H-P-2C-P-3C-P-4C
    1  1C-P-1H-P-2C-P-3C-P-5C
   34  1C-P-1H-P-2C-P-3N
    1  1C-P-1H-P-2C-P-3N-P-4H
    1  1C-P-1H-P-2C-P-3N-P-4H-P-5C
    1  1C-P-1H-P-3C-P-3N
    5  1C-P-1S-P-1N
    6  1C-P-1S-P-1N-P-2N
    1  1C-P-1S-P-1N-P-2N-P-3S
   19  1C-P-1S-P-1N-P-2N-P-3S-P-3N
   36  1C-P-1S-P-1N-P-3N
    1  1C-P-1S-P-1N-P-3N-P-4S
    1  1C-P-1S-P-2C-P-2N-P-3S
    4  1C-P-1S-P-2C-P-2N-P-3S-P-3N
    4  1C-P-1S-P-2C-P-3C
    1  1C-P-1S-P-2C-P-3C-P-3N
    4  1C-P-1S-P-2C-P-3C-P-4C
   23  1C-P-1S-P-2C-P-3N
    1  1C-P-1S-P-2C-P-3N-P-4S
    1  1C-P-1S-P-2C-P-5C-P-6C
    3  1D-P-1H-P-1S-P-1N
   11  1D-P-1H-P-1S-P-2N
    1  1D-P-1H-P-1S-P-2N-P-3D-P-3N
    2  1D-P-1H-P-1S-P-2N-P-3H
   34  1D-P-1H-P-1S-P-2N-P-3H-P-3N
    1  1D-P-1H-P-1S-P-2N-P-3H-P-3N-P-4H
   34  1D-P-1H-P-1S-P-3N
    4  1D-P-1H-P-1S-P-3N-P-4H
    6  1D-P-1H-P-2D-P-2N
    8  1D-P-1H-P-2D-P-2N-P-3H-P-3N
    1  1D-P-1H-P-2D-P-2N-P-3H-P-5D
    2  1D-P-1H-P-2D-P-2N-P-3N
    8  1D-P-1H-P-2D-P-3D
    4  1D-P-1H-P-2D-P-3D-P-4D
    1  1D-P-1H-P-2D-P-3D-P-5D
   34  1D-P-1H-P-2D-P-3N
    5  1D-P-1S-P-1N
   16  1D-P-1S-P-1N-P-2N
    1  1D-P-1S-P-1N-P-2N-P-3S
   16  1D-P-1S-P-1N-P-2N-P-3S-P-3N
    1  1D-P-1S-P-1N-P-3D-P-3N
   31  1D-P-1S-P-1N-P-3N
    3  1D-P-1S-P-1N-P-3N-P-4S
    4  1D-P-1S-P-2D-P-2N-P-3S-P-3N
    5  1D-P-1S-P-2D-P-3D
    1  1D-P-1S-P-2D-P-3D-P-3N
    3  1D-P-1S-P-2D-P-3D-P-4D
   25  1D-P-1S-P-2D-P-3N
    3  1D-P-1S-P-2D-P-3N-P-4S
    1  1D-P-1S-P-2D-P-5D

   -- Sorted Summary of Notes (the first character is forced to upper case) --

