../bba/Spiral_Raise_Revisited.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
468   S  2N-N       120          J94.AT74.A9.Q984 QT63.95.KT53.AT6 A852.QJ8.Q62.K53 K7.K632.J874.J72 | 1C-P-1H-P-1S-P-2N
469   S  4H-N       650          642.J843.A7.AKJ6 JT.Q5.K632.98753 A985.AT62.Q985.Q KQ73.K97.JT4.T42 | 1D-P-1H-P-2H-P-4H
470   S  2N-S       120          KQ87.J973.AJT.53 AJ3.A652.9842.87 652.KQ4.63.AKT64 T94.T8.KQ75.QJ92 | 1C-P-1H-P-1N-P-2N
471   S  2H-N       170          K753.AQ63.Q5.984 842.987.AT6.KJ53 QJ.KJ54.K874.AT6 AT96.T2.J932.Q72 | 1D-P-1H-P-2H
472   S  1N-S       120          QJ84.Q75.Q84.A62 9632.A63.T5.QJ73 A75.K942.AJ96.98 KT.JT8.K732.KT54 | 1D-P-1S-P-1N
473   S  2N-N       120          AQT.T952.J6.KQ42 84.KQ7.KQT4.9653 K732.A64.92.AJT7 J965.J83.A8753.8 | 1C-P-1H-P-1S-P-2N
474   S  4H-N       650          AT73.QJ94.K5.K74 Q542.KT3.J64.JT9 KJ.8752.AQ982.A8 986.A6.T73.Q6532 | 1D-P-1H-P-2H-P-4H
475   S  3S-S       170          QJ75.KQT8.942.A3 T62.AJ2.QJ3.JT95 AK43.764.KT8.K74 98.953.A765.Q862 | 1C-P-1H-P-1S-P-3S
476   S  2N-S       150          K532.KQ82.KJ.T43 A64.9653.T943.Q8 Q98.JT7.Q85.AKJ6 JT7.A4.A762.9752 | 1C-P-1H-P-1N-P-2N
477   S  3N-N       600          K85.JT42.QJ6.KQ7 T964.96.A987.AJ8 AJ32.AK7.2.96532 Q7.Q853.KT543.T4 | 1C-P-1H-P-1S-P-2N-P-3N
478   S  4S-N       450          KJ84.K52.642.AQ9 A.98643.Q95.J753 T732.AQ.AKJT8.86 Q965.JT7.73.KT42 | 1D-P-1S-P-2S-P-3S-P-4S
479   S  2H-N       140          T72.K964.Q865.AQ J954.QJ7.J92.K84 AK.A832.74.J9753 Q863.T5.AKT3.T62 | 1C-P-1H-P-2H
480   S  2S-S       140          QT92.KJ98.J2.AT7 KJ.Q73.QT87.9865 A876.AT2.9654.KQ 543.654.AK3.J432 | 1D-P-1H-P-1S-P-2S
481   S  2N-S       120          QJT2.K965.AQT4.9 K96.872.J953.KT6 A3.QJ3.876.AJ874 8754.AT4.K2.Q532 | 1C-P-1H-P-1N-P-2N
482   S  2H-N       170          AKT.KT75.J3.T985 J986.Q96.KT6.A43 74.AJ43.AQ9.QJ76 Q532.82.87542.K2 | 1C-P-1H-P-2H
483   S  3N-N       400          K72.T975.KJ9.KQ4 QT.J2.AT83.T9875 A863.A63.754.AJ3 J954.KQ84.Q62.62 | 1C-P-1H-P-1S-P-2N-P-3N
484   S  3N-N       630          Q952.KQ93.AQ2.72 J764.T82.JT74.J5 3.A74.K9.AK98643 AKT8.J65.8653.QT | 1C-P-1H-P-3C-P-3N
485   S  2N-S       120          AK95.974.K6.Q765 T82.J86.QJ72.KT4 QJ3.AT5.T983.AJ3 764.KQ32.A54.982 | 1D-P-1S-P-1N-P-2N
486   S  3N-N       400          AQT7.J964.J74.KJ 96532.Q2.Q32.Q96 8.AT7.A95.AT8732 KJ4.K853.KT86.54 | 1C-P-1H-P-2C-P-3N
487   S  4H-N       650          AK5.KT53.K875.75 J9743.J7.Q4.JT84 82.Q986.AT9.AK93 QT6.A42.J632.Q62 | 1C-P-1H-P-2H-P-4H
488   S  4H-N       450          KJ7.K942.T2.AQ94 932.JT3.J76.K653 QT6.AQ86.KQ953.J A854.75.A84.T872 | 1D-P-1H-P-3H-P-3S=1=-P-4C=2=-P-4D=3=-P-4H | Cue bid, a !S stopper | Cue bid, a !C stopper | Surplus
489   S  2N-S       150          AT86.876.K65.KQ7 J97.A5.Q942.J853 Q54.Q932.AJ8.A96 K32.KJT4.T73.T42 | 1C-P-1S-P-1N-P-2N
490   S  4H-N       650          K543.KJ72.J85.K5 AJ6.T64.K642.J63 7.A985.AQ93.A984 QT982.Q3.T7.QT72 | 1D-P-1H-P-3H-P-3S=1=-P-4C=2=-P-4D=3=-P-4H | Cue bid, a !S stopper | Cue bid, a !C stopper | Surplus
491   S  3S-S       140          A872.JT95.KT32.K J43.Q6.QJ65.AT43 KQT5.874.A4.QJ96 96.AK32.987.8752 | 1C-P-1H-P-1S-P-3S
492   S  1N-S       150          KQJ9.KQ65.872.54 A874.JT98.954.JT 6.432.AKQT.KQ963 T532.A7.J63.A872 | 1C-P-1H-P-1N
493   S  4S-S       620          AQ86.AT93.96.K94 T42.652.K3.AT875 KJ97.KQ4.Q8752.Q 53.J87.AJT4.J632 | 1D-P-1H-P-1S-P-4S
494   S  2N-S       150          AQ73.AQT.873.653 96.J862.Q65.QJT8 J42.43.AJ92.AK94 KT85.K975.KT4.72 | 1D-P-1S-P-1N-P-2N
495   S  3N-S       630          K95.AKJ3.72.JT73 Q8742.T82.95.A98 AT.654.AQJT8.K64 J63.Q97.K643.Q52 | 1D-P-1H-P-1N-P-2N-P-3H-P-3N
496   S  4H-N       450          A986.Q865.8.AQT8 J4.42.96532.K963 KT3.KJ97.AQT.J54 Q752.AT3.KJ74.72 | 1C-P-1H-P-2H-P-4H
497   S  4H-N       420          AJ84.9873.96.AKT T2.QJ2.AT53.8765 KQ5.AT65.KJ82.J4 9763.K4.Q74.Q932 | 1D-P-1H-P-2H-P-3H-P-4H
498   S  3N-S       630          Q742.T76.AK5.A54 J965.AQ4.T2.KT83 AKT.KJ8.QJ843.76 83.9532.976.QJ92 | 1D-P-1S-P-1N-P-2N-P-3S-P-3N
499   S  4H-N       420          Q85.KQ97.Q9.AT54 JT92.JT.8742.Q86 A764.A532.JT5.KJ K3.864.AK63.9732 | 1D-P-1H-P-2H-P-4H
500   S  4S-S       650          JT86.AK54.62.A87 K32.J8.9743.KQ32 AQ54.962.KQJ85.T 97.QT73.AT.J9654 | 1D-P-1H-P-1S-P-3S-P-4S

             -- Sorted Summary of Bidding Sequences --

    2  1C-P-1H-P-1N
    1  1C-P-1H-P-1N-P-2C
   29  1C-P-1H-P-1N-P-2N
    8  1C-P-1H-P-1N-P-2N-P-3H-P-3N
    1  1C-P-1H-P-1N-P-3C-P-3H-P-3N-P-4C-P-5C
    1  1C-P-1H-P-1N-P-3C-P-3N
    1  1C-P-1H-P-1N-P-3C-P-5C
   10  1C-P-1H-P-1N-P-3N
    5  1C-P-1H-P-1S-P-1N
   12  1C-P-1H-P-1S-P-2N
    3  1C-P-1H-P-1S-P-2N-P-3H-P-3N
    1  1C-P-1H-P-1S-P-2N-P-3H-P-4S
    3  1C-P-1H-P-1S-P-2N-P-3N
    3  1C-P-1H-P-1S-P-2S
    4  1C-P-1H-P-1S-P-3N
    4  1C-P-1H-P-1S-P-3S
    5  1C-P-1H-P-1S-P-3S-P-4S
    4  1C-P-1H-P-1S-P-4S
    1  1C-P-1H-P-1S-X=1=-2C=2=-P-4S | Two suit takeout double | Limit raise or better in !S
    1  1C-P-1H-P-2C-P-2D-P-3C
    2  1C-P-1H-P-2C-P-3C
    6  1C-P-1H-P-2C-P-3N
   19  1C-P-1H-P-2H
    1  1C-P-1H-P-2H-P-3C=1=-P-3D=2=-P-4H-P-4N=3=-P-5H=4= | Cue bid, a !C stopper | Cue bid, a !S stopper | Blackwood 1430, for !H | A=2/5 or 5/5, Q(H)=0
    6  1C-P-1H-P-2H-P-3H
    1  1C-P-1H-P-2H-P-3H-P-3S=1=-P-4D=2=-P-4H | Cue bid, a !S stopper | Cue bid, a !D stopper
   13  1C-P-1H-P-2H-P-3H-P-4H
   16  1C-P-1H-P-2H-P-4H
    1  1C-P-1H-P-3C-P-3N
    1  1C-P-1H-P-4H
    7  1C-P-1S-P-1N
    1  1C-P-1S-P-1N-P-2C-P-3C-P-3N-P-5C
   21  1C-P-1S-P-1N-P-2N
    6  1C-P-1S-P-1N-P-2N-P-3S-P-3N
    1  1C-P-1S-P-1N-P-3C-P-3H-P-4C
    1  1C-P-1S-P-1N-P-3C-P-3H-P-5C
    1  1C-P-1S-P-1N-P-3C-P-3N
    1  1C-P-1S-P-1N-P-3C-P-3S
    8  1C-P-1S-P-1N-P-3N
    1  1C-P-1S-P-1N-P-3N-P-4S
    1  1C-P-1S-P-2C-P-2N-P-3N
    2  1C-P-1S-P-2C-P-3C
    4  1C-P-1S-P-2C-P-3N
   14  1C-P-1S-P-2S
   10  1C-P-1S-P-2S-P-3S
    2  1C-P-1S-P-2S-P-3S-P-4C=1=-P-4D=2=-P-4S | Cue bid, a !C stopper | Cue bid, a !D stopper
    8  1C-P-1S-P-2S-P-3S-P-4S
    8  1C-P-1S-P-2S-P-4S
    1  1C-P-1S-P-3S-P-3N=1=-P-4S | Surplus
    6  1D-P-1H-P-1N
    1  1D-P-1H-P-1N-P-2D
   19  1D-P-1H-P-1N-P-2N
    3  1D-P-1H-P-1N-P-2N-P-3H-P-3N
    5  1D-P-1H-P-1N-P-2N-P-3N
    1  1D-P-1H-P-1N-P-3D
    2  1D-P-1H-P-1N-P-3D-P-3N
   12  1D-P-1H-P-1N-P-3N
    3  1D-P-1H-P-1S-P-1N
    3  1D-P-1H-P-1S-P-2N
    1  1D-P-1H-P-1S-P-2N-P-3N
    5  1D-P-1H-P-1S-P-2S
    4  1D-P-1H-P-1S-P-3N
    3  1D-P-1H-P-1S-P-3S
    1  1D-P-1H-P-1S-P-3S-P-4S
    6  1D-P-1H-P-1S-P-4S
    1  1D-P-1H-P-2C-P-2D
    3  1D-P-1H-P-2C-P-2N
    1  1D-P-1H-P-2C-P-2N-P-3H-P-3N
    1  1D-P-1H-P-2C-P-2N-P-3N
    1  1D-P-1H-P-2C-P-3N
    1  1D-P-1H-P-2C-P-3N-P-4H
    1  1D-P-1H-P-2D-P-2N
    2  1D-P-1H-P-2D-P-2N-P-3H-P-3N
    2  1D-P-1H-P-2D-P-3D
    3  1D-P-1H-P-2D-P-3N
    1  1D-P-1H-P-2D-P-3N-P-4H
    1  1D-P-1H-P-2D-P-5D
   10  1D-P-1H-P-2H
    5  1D-P-1H-P-2H-P-3H
   17  1D-P-1H-P-2H-P-3H-P-4H
   16  1D-P-1H-P-2H-P-4H
    1  1D-P-1H-P-2H-P-P-X-P-3C-X
    1  1D-P-1H-P-3H-P-3N=1=-P-4H | Surplus
    2  1D-P-1H-P-3H-P-3S=1=-P-4C=2=-P-4D=3=-P-4H | Cue bid, a !S stopper | Cue bid, a !C stopper | Surplus
    1  1D-P-1H-P-3H-P-4H
   10  1D-P-1S-P-1N
   14  1D-P-1S-P-1N-P-2N
    1  1D-P-1S-P-1N-P-2N-P-3C-P-3N
    2  1D-P-1S-P-1N-P-2N-P-3N
    9  1D-P-1S-P-1N-P-2N-P-3S-P-3N
    3  1D-P-1S-P-1N-P-3D-P-3N
    1  1D-P-1S-P-1N-P-3D-P-3S
    2  1D-P-1S-P-1N-P-3D-P-5D
   11  1D-P-1S-P-1N-P-3N
    1  1D-P-1S-P-1N-P-3N-P-4S
    1  1D-P-1S-P-2C-P-2N-P-3S-P-3N
    1  1D-P-1S-P-2C-P-3N
    1  1D-P-1S-P-2D-P-2N-P-3S-P-5D
    4  1D-P-1S-P-2D-P-3N
    9  1D-P-1S-P-2S
    4  1D-P-1S-P-2S-P-3S
   12  1D-P-1S-P-2S-P-3S-P-4S
    5  1D-P-1S-P-2S-P-4S

   -- Sorted Summary of Notes (the first character is forced to upper case) --

    1  A=2/5 or 5/5, Q(H)=0
    1  Blackwood 1430, for !H
    5  Cue bid, a !C stopper
    3  Cue bid, a !D stopper
    4  Cue bid, a !S stopper
    1  Limit raise or better in !S
    4  Surplus
    1  Two suit takeout double
