../bba/Responsive_Double_after_Overcall.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
488   W  2N-N                    T7.JT854.AT.AQT8 Q52.63.KQ82.7653 AK86.72.J63.K942 J943.AKQ9.9754.J | 1D-1H-2D-X-P-2N
489   W  1S-N                    AT976.A852.Q5.52 Q5.94.T9763.KJT3 82.KJT3.AKJ8.987 KJ43.Q76.42.AQ64 | 1C-1S
490   W  2C-W                    J85.K54.AQT63.J3 32.T8.K9854.A986 KT97.QJ76.J2.Q52 AQ64.A932.7.KT74 | 1C-1D-2C
491   W  3H-W                    T843.76.AK965.K3 7.Q95.JT73.A9765 A652.KT2.Q2.QJT8 KQJ9.AJ843.84.42 | 1H-P-2H-P-P-3D-3H
492   W  2S-N                    A543.75.AKQT7.93 QJT98.KT4.86.T87 K762.Q92.52.A654 .AJ863.J943.KQJ2 | 1H-2D-2H-X-P-2S
493   W  2S-W                    43.JT72.T9.AKJ82 Q87.A83.873.T943 A92.K654.AJ54.65 KJT65.Q9.KQ62.Q7 | 1S-P-2S
494   W  Pass-?                  Q64.QJT43.K32.K2 A3.87.A654.98764 K975.96.T97.AQJ5 JT82.AK52.QJ8.T3 | P
495   W  2N-S                    KT932.42.KQ62.K7 J65.873.JT4.A632 8.AQT5.A987.QT98 AQ74.KJ96.53.J54 | P-1S-P-1N=1=-P-2D-P-2N | Forcing 1NT
496   W  3S-S                    JT8762.KT..AJT72 953.A85.5432.K95 AKQ4.763.QJT6.84 .QJ942.AK987.Q63 | 1H-2H=1=-X-2S-3H-P-P-3S | Michaels Cuebid
497   W  2S-N                    AK976.87.K762.96 J854.Q53.98.K532 Q2.JT2.AQ53.QJT7 T3.AK964.JT4.A84 | 1H-1S-2H-X-P-2S
498   W  2H-W                    T7.T9.AJT6.KQJ85 QJ84.K82.Q973.T4 K653.QJ3.K842.76 A92.A7654.5.A932 | 1H-P-2H
499   W  3S-N                    AQ974.K8.Q74.J76 62.QT3.T52.AT985 JT.J72.A983.KQ43 K853.A9654.KJ6.2 | 1H-1S-2H-X-P-2N-P-3S
500   W  3C-W                    A9762.642.AQ9.T4 85.A5.T7542.KJ82 K3.QJ73.KJ86.975 QJT4.KT98.3.AQ63 | 1C-1S-2D=1=-P-2H-P-3C | 1X-(Y)-2Z forcing

             -- Sorted Summary of Bidding Sequences --

    2  1C-1D-1N
    5  1C-1D-2C
    1  1C-1D-2C-P-P-X-P-2H-3C
    1  1C-1D-2C-X
    3  1C-1D-2C-X-P-2H
    2  1C-1D-2C-X-P-2H-P-P-3C
    1  1C-1D-2C-X-P-2H-P-P-3C-3H
    1  1C-1D-2C-X-P-2S
    1  1C-1D-2C-X-P-3S
    2  1C-1D-P-1H-1S-2H
    1  1C-1D-P-1H-1S-2H-P-P-X-P-2S
    1  1C-1D-P-1H-1S-X-XX-2D
    1  1C-1D-P-1H-1S-X-XX-2N
    3  1C-1D-P-1H-P-1N
    1  1C-1D-P-1H-P-1S-P-2C=1=-P-2S | Limit raise or better in !S
    1  1C-1D-P-1H-P-1S-P-2C=1=-P-3S | Limit raise or better in !S
    1  1C-1D-P-1H-P-1S-P-2S
    2  1C-1D-P-1H-P-2H
    3  1C-1H-2C
    2  1C-1H-2C-P-3C
    1  1C-1H-2C-P-P-2D-P-P-3C-P-P-3D
    1  1C-1H-2C-P-P-X-P-2S-3C
    1  1C-1H-2C-X
    1  1C-1H-2C-X-3C-3D-P-P-4C-P-P-X
    1  1C-1H-2C-X-P-2D
    1  1C-1H-2C-X-P-2D-P-2H
    2  1C-1H-2C-X-P-2H
    1  1C-1H-2C-X-P-2N
    8  1C-1H-2C-X-P-2S
    1  1C-1H-2C-X-P-2S-P-P-3C-3D
    2  1C-1H-2C-X-P-2S-P-P-3C-3S
    1  1C-1H-2C-X-P-3D
    1  1C-1H-2C-X-P-3S
    6  1C-1H-P-1S-P-1N
    1  1C-1H-P-1S-P-2C=1=-P-2S | Limit raise or better in !S
    1  1C-1H-P-1S-P-2S
    1  1C-1H-P-1S-P-2S-P-3S
    7  1C-1S
    6  1C-1S-2C
    1  1C-1S-2C-P-P-2H-P-P-3C
    1  1C-1S-2C-P-P-X-P-2H
    1  1C-1S-2C-P-P-X-P-2H-3C
    2  1C-1S-2C-X-P-2H
    1  1C-1S-2C-X-P-2H-P-2S-P-3H
    1  1C-1S-2C-X-P-3H
    1  1C-1S-2D=1=-P-2H-P-3C | 1X-(Y)-2Z forcing
    1  1C-1S-P-1N
    1  1C-1S-P-1N-P-2H
    1  1C-1S-P-1N-P-2H-P-P-X-P-3D-3H
    1  1C-P-1D-P-1N
    2  1D
    6  1D-1H-2D
    2  1D-1H-2D-P-P-X-P-2S-3D
    1  1D-1H-2D-X-P-2N
    4  1D-1H-2D-X-P-2S
    1  1D-1H-2D-X-P-2S-P-P-3D
    1  1D-1H-2D-X-P-3C
    4  1D-1H-P-1S-P-1N
    2  1D-1H-P-1S-P-1N-P-2H
    1  1D-1H-P-1S-P-1N-P-2H-P-2S
    3  1D-1H-P-1S-P-2C
    2  1D-1H-P-1S-P-2C-P-3C
    1  1D-1H-P-1S-P-2D=1=-X-P-3D-3S | Limit raise or better in !S
    1  1D-1H-P-1S-P-2D=1=-X-P-P-2S-P-P-3D-3S-P-P-4D-P-P-X | Limit raise or better in !S
    1  1D-1H-P-1S-P-2D=1=-X-XX-P-2S | Limit raise or better in !S
    1  1D-1H-P-1S-P-2D=1=-X-XX-P-2S-P-P-3D-3S | Limit raise or better in !S
    3  1D-1H-P-1S-P-2S
   12  1D-1S
    1  1D-1S-1N
    1  1D-1S-2D
    1  1D-1S-2D-P-3D
    1  1D-1S-2D-P-P-2H
    1  1D-1S-2D-P-P-X-P-2H-3D
    1  1D-1S-2D-X-3D
    1  1D-1S-2D-X-P-2H-P-2S-3D
    1  1D-1S-2D-X-P-2H-P-2S-3D-3H
    1  1D-1S-2D-X-P-2N
    1  1D-1S-2D-X-P-3C
    1  1D-1S-2D-X-P-3H
    1  1D-1S-P-1N
    1  1D-1S-P-1N-P-2C-P-P-X-P-2D-2S-P-2N
    1  1D-1S-P-1N-P-2H
    1  1D-2C-2D-X-P-2H
    1  1D-2D=1=-X-4H-5D-P-P-X | Michaels Cuebid
    1  1D-2N=1=-P-3C-X-P-3D-4C-P-5C | Unusual 2NT
   14  1D-P-1N
    1  1D-P-1N-P-2D
    6  1D-X-P-1H
    1  1D-X-P-1H-1S-P-2D-X
    1  1D-X-P-1H-P-P-1N-2S-P-P-3D
    1  1D-X-P-1H-P-P-2D-2S-3D-3H
    3  1D-X-P-2D=1=-X-3C-3D-X | Strength cue bid
   15  1H-1S-2H
    1  1H-1S-2H-P-P-3C
    2  1H-1S-2H-P-P-X-P-2S
    4  1H-1S-2H-P-P-X-P-2S-3H
    2  1H-1S-2H-P-P-X-P-2S-P-P-3H
    2  1H-1S-2H-P-P-X-P-3C
    1  1H-1S-2H-X-3D=1=-P-3H | Two way game tries
    2  1H-1S-2H-X-P-2N-P-3S
   19  1H-1S-2H-X-P-2S
    3  1H-1S-2H-X-P-2S-3H
    3  1H-1S-2H-X-P-2S-P-P-3H
    7  1H-1S-2H-X-P-3C
    1  1H-1S-2H-X-P-3C-3H-P-P-X
    1  1H-1S-2H-X-P-3C-3H-X
    1  1H-1S-2H-X-P-3C-P-P-3H
    3  1H-1S-2H-X-P-3C-P-P-3H-4C
    5  1H-1S-2H-X-P-3D
    1  1H-1S-2H-X-P-3D-3H
    1  1H-1S-2H-X-P-3D-P-3S
    3  1H-1S-2H-X-P-3D-P-P-3H
    1  1H-1S-2H-X-P-3D-P-P-3H-4D-P-P-4H-X
    1  1H-1S-2H-X-P-3D-P-P-3H-P-P-X
    1  1H-1S-2H-X-XX-2S
    2  1H-1S-2S=1=-P-3H | Limit raise or better in !H
    1  1H-1S-3H
    5  1H-2C-2H-X-P-2S
    2  1H-2C-2H-X-P-2S-P-2N-P-3S
    3  1H-2C-2H-X-P-3D
    1  1H-2C-2H-X-P-3D-P-P-3H
    2  1H-2C-2H-X-P-3S
    2  1H-2D-2H-X-P-2S
    1  1H-2D-2H-X-P-2S-3H
    1  1H-2D-2H-X-P-3C-P-3D-3H
    1  1H-2D-2H-X-P-3C-P-3D-P-4C
    1  1H-2H=1=-2S=2=-P-3H-3S-P-4S | Michaels Cuebid | Limit raise or better in !H
    1  1H-2H=1=-4H-4S-P-P-5H | Michaels Cuebid
    1  1H-2H=1=-X-2N=2=-P-3C | Michaels Cuebid | To the partner's longer
    1  1H-2H=1=-X-2S | Michaels Cuebid
    3  1H-2H=1=-X-2S-3H-P-P-3S | Michaels Cuebid
    1  1H-2N=1=-P-3C-P-P-3H-4C-4H-5C-X | Unusual 2NT
   24  1H-P-2H
    2  1H-P-2H-P-P-3C
    1  1H-P-2H-P-P-3C-3H
    1  1H-P-2H-P-P-3C-P-P-3H
    1  1H-P-2H-P-P-3C-P-P-X
    1  1H-P-2H-P-P-3C-X
    1  1H-P-2H-P-P-3D
    2  1H-P-2H-P-P-3D-3H
    2  1H-P-2H-P-P-3D-P-P-X
    1  1H-P-2H-P-P-3D-X
    3  1H-P-2H-P-P-X
    5  1H-P-2H-P-P-X-P-2S
    8  1H-P-2H-P-P-X-P-2S-3H
    1  1H-P-2H-P-P-X-P-2S-P-P-3H-X
    1  1H-X-2H
    2  1H-X-2H-2N
    1  1H-X-2H-2N-3H-P-P-3S
    1  1H-X-2H-2N-3H-P-P-3S-4H-X
    1  1H-X-2H-P-2S=1=-P-2N=2=-P-3C-P-3H | Two way game tries | Two way game tries
    1  1H-X-2H-P-P-X
    2  1H-X-2H-P-P-X-P-2S
    9  1H-X-2H-P-P-X-P-2S-3H
    2  1H-X-2H-P-P-X-P-2S-P-P-3H
    1  1H-X-2H-P-P-X-P-2S-P-P-3H-X
    1  1H-X-P-2S-3H
    1  1H-X-P-2S-3H-3S-4H-X
    3  1N
    1  1N-2S=1=-P-2N-P-3C-X | Cappelletti, 5M-4m
    3  1S-2C-2S-X-P-2N-P-3N
    1  1S-2C-2S-X-P-3C
    4  1S-2C-2S-X-P-3D
    1  1S-2C-2S-X-P-3H
    1  1S-2D-2S-X-P-3C
    3  1S-2D-2S-X-P-3C-P-3D
    1  1S-2D-2S-X-P-3C-P-3D-P-4C
    1  1S-2N=1=-P-3C-P-P-3S-4C-4S-5C | Unusual 2NT
    1  1S-2S=1=-X-3H-3S-P-P-4H-4S-5H-X | Michaels Cuebid
    1  1S-2S=1=-X-3H-4S | Michaels Cuebid
    1  1S-2S=1=-X-4C=2=-P-4H | Michaels Cuebid | Splinter
   40  1S-P-2S
    1  1S-P-2S-P-3S-P-4S
    1  1S-P-2S-P-4S
    2  1S-P-2S-P-P-3C-3S
    2  1S-P-2S-P-P-3C-P-P-3S
    1  1S-P-2S-P-P-3C-P-P-X
    1  1S-P-2S-P-P-3C-X-P-3S
    3  1S-P-2S-P-P-3D
    1  1S-P-2S-P-P-3D-P-P-X
    4  1S-P-2S-P-P-X-P-3H-3S
    3  1S-P-2S-P-P-X-P-3H-P-P-3S
    2  1S-P-2S-P-P-X-P-3H-P-P-X
    1  1S-P-4S
    1  1S-X-2S-2N-3S
    1  1S-X-2S-2N-3S-P-P-X
    1  1S-X-2S-3H
    2  1S-X-2S-3H-3S-P-P-X
    1  1S-X-2S-3H-4S
    2  1S-X-2S-P-4S
    2  1S-X-2S-P-P-X
   13  1S-X-2S-P-P-X-P-3H-3S
    1  1S-X-3S
    1  1S-X-P-2H-P-P-2S-2N
    1  1S-X-P-2H-P-P-2S-X
    1  1S-X-P-2S=1=-X-3C-3S-X | Strength cue bid
    1  P
    1  P-1C-P-1H-P-1S-P-3S
    1  P-1D-P-1H-P-1S-P-4S
    1  P-1D-P-1S-P-1N
    1  P-1H-P-1S-P-1N-P-2N
    1  P-1H-P-1S-P-2C-P-3C
    1  P-1H-P-1S-P-2D-P-3D
    1  P-1H-P-1S-P-2S-P-P-X-P-3C-X
    1  P-1S-P-1N=1=-P-2C-P-2N | Forcing 1NT
    2  P-1S-P-1N=1=-P-2C-P-2S | Forcing 1NT
    1  P-1S-P-1N=1=-P-2D-P-2N | Forcing 1NT
    1  P-1S-P-2N=1=-P-3C=2=-P-4S | Jacoby 2NT | Shortness  !C
    1  P-P-P-1C-P-1D-P-1H-P-1S-P-2S-P-3S
    1  P-P-P-1C-P-1D-P-1H-P-2H-P-P-X-P-3C-P-P-X
    1  P-P-P-1C-P-1D-P-1H-X-3H
    1  P-P-P-1C-P-1H-P-1S-P-2S
    1  P-P-P-1C-P-1S
    1  P-P-P-1C-P-1S-P-1N-P-2H
    1  P-P-P-1C-P-1S-P-1N-P-2H-P-3H-P-4H
    1  P-P-P-1D-P-1S-P-2S-P-3S

   -- Sorted Summary of Notes (the first character is forced to upper case) --

    1  1X-(Y)-2Z forcing
    1  Cappelletti, 5M-4m
    4  Forcing 1NT
    1  Jacoby 2NT
    3  Limit raise or better in !H
    7  Limit raise or better in !S
   11  Michaels Cuebid
    1  Shortness  !C
    1  Splinter
    4  Strength cue bid
    1  To the partner's longer
    3  Two way game tries
    3  Unusual 2NT
