../bba/Opps_Takeout_X_We_XX.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
476   S  3S-N                    K86432..AKT532.5 J5.J87543.7.J984 T.AKT962.96.KQT6 AQ97.Q.QJ84.A732 | 1H-X-XX-2C-2H-P-2S-P-2N-P-3S
477   S  4S-S                    62.AK954.876.K87 74.QT32.T43.QJ43 AKJT9853.J.Q9.95 Q.876.AKJ52.AT62 | 1S-X-XX-2H-4S
478   S  4S-S                    J6.J6.KJ86543.A7 854.T983.T72.J84 AKQT973.K75..QT6 2.AQ42.AQ9.K9532 | 1S-X-XX-2H-3H=1=-P-4D-P-4S | Strength cue bid
479   S  3N-S                    98.K982.KQ32.KT4 76542.64.64.J832 AKQT3.J53.T95.A5 J.AQT7.AJ87.Q976 | 1S-X-XX-2C-3N
480   S  3N-S                    A3.A2.Q432.J9865 Q9875.9754.T.T74 KT642.KQT.KJ87.Q J.J863.A965.AK32 | 1S-X-XX-2H-3N
481   S  4S-S                    A7.QJ97.K542.987 9842.A652.6.J653 KQT653.43.AT73.Q J.KT8.QJ98.AKT42 | 1S-X-XX-2H-2S-P-3S-P-4S
482   S  4S-S                    76.A82.KT8.KQ976 T952.T97.Q763.85 KQJ843.K63.54.A4 A.QJ54.AJ92.JT32 | 1S-X-XX-2D-2S-P-4S
483   S  2N-N                    AJ98.5.AT3.A8653 Q3.T98743.J942.4 652.AKJ62.7.QJT2 KT74.Q.KQ865.K97 | 1H-X-XX-2D-P-P-2N
484   S  4S-N                    AJT9832.A6.43.J4 54.98754.AQT2.87 .KJT32.K976.A952 KQ76.Q.J85.KQT63 | 1H-X-XX-2D-P-P-4S
485   S  4S-S                    75.986.AQ62.A642 J64.QJT42.J95.T3 AKQT832.7.T8.Q98 9.AK53.K743.KJ75 | 1S-X-XX-2H-4S
486   S  4H-S                    AQ65.9.KQ53.Q654 JT932.Q74.842.98 .AKJT8532.76.KT7 K874.6.AJT9.AJ32 | 1H-X-XX-1S-4H
487   S  4S-S                    T987.AQ.KT853.Q5 3.T96532..K98764 QJ64.KJ874.A72.J AK52..QJ964.AT32 | 1H-X-XX-2C-2S-P-4S
488   S  4S-S                    93.K753.64.AKQ98 AT52.T9864.T53.7 KQ8764..AJ9.JT64 J.AQJ2.KQ872.532 | 1S-X-XX-2H-2S-P-4S
489   S  3D-N                    54.943.AJT96.AQ7 QT86.Q76.852.T63 AKJ972.A82.3.852 3.KJT5.KQ74.KJ94 | 1S-X-XX-P-P-2H-3D
490   S  2DX-E                   QJT95.K.T9.AQ982 32.T76542.Q8742. K7.QJ983.K63.KJT A864.A.AJ5.76543 | 1H-X-XX-2D-X
491   S  3H-N                    42.A95.KJ9.AQT32 9873.863.T82.J76 AKQJT5.Q42.653.5 6.KJT7.AQ74.K984 | 1S-X-XX-P-P-2H-3H=1= | Strength cue bid
492   S  2N-S                    32.Q8752.AK6.JT3 Q9864.J94.J8.974 AKJT5.3.T952.A82 7.AKT6.Q743.KQ65 | 1S-X-XX-P-1N-P-2H-P-2N
493   S  4H-S                    6543.AJ.JT2.KJ52 K8.53.Q9874.T864 A72.KT987642.A.9 QJT9.Q.K653.AQ73 | 1H-X-XX-2D-4H
494   S  4H-S                    A9.T974.AK7.8632 QJT87.J8.T8542.7 K6543.KQ65.6.A94 2.A32.QJ93.KQJT5 | 1S-X-XX-2D-2H-P-4H
495   S  4S-N                    AK876.A7.T7.9872 93.95432.864.T65 JT4.KQJT8.QJ5.A3 Q52.6.AK932.KQJ4 | 1H-X-XX-P-P-2D-2S-P-4S
496   S  4S-S                    J2.KJ95.543.KQ32 9853.T42.A6.T975 AKQ764.73.Q98.J8 T.AQ86.KJT72.A64 | 1S-X-XX-2C-2S-P-3S-P-4S
497   S  4H-S                    J82.64.AK65.QT97 75.J985.T8.A8432 AQ64.KQT732.32.5 KT93.A.QJ974.KJ6 | 1H-X-XX-2C-2H-P-3H-P-4H
498   S  4H-S                    8753.K5.K72.A752 K9.T982.984.JT93 A64.AQJ7643.T3.6 QJT2..AQJ65.KQ84 | 1H-X-XX-2C-4H
499   S  2CX-W                   A.Q87652.7.AJ852 J9532.J3.963.K96 KQT876.4.AQT542. 4.AKT9.KJ8.QT743 | 1S-X-XX-P-P-2C-X
500   S  4S-N                    AT972.K4.K3.QT42 J5.T9832.T92.863 Q86.AQ765.J86.K5 K43.J.AQ754.AJ97 | 1H-X-XX-P-1N-P-2S-P-3S-P-4S

             -- Sorted Summary of Bidding Sequences --

    1  1H-X-XX-1S-1N
    1  1H-X-XX-1S-2C-P-2N-P-3N
    1  1H-X-XX-1S-2C-P-2S=1=-P-3N | Strength cue bid
    1  1H-X-XX-1S-2C-P-3N
    2  1H-X-XX-1S-2D
    1  1H-X-XX-1S-2D-P-2N
    1  1H-X-XX-1S-2H
    1  1H-X-XX-1S-2H-P-3C
    2  1H-X-XX-1S-2H-P-3H
    6  1H-X-XX-1S-2H-P-3H-P-4H
    1  1H-X-XX-1S-2H-P-3N
   11  1H-X-XX-1S-2H-P-4H
    1  1H-X-XX-1S-2H-P-4H-4S-X
    1  1H-X-XX-1S-2N-P-3N
    1  1H-X-XX-1S-2S=1=-P-3H-P-4H | Strength cue bid
    1  1H-X-XX-1S-2S=1=-P-3N-P-4H | Strength cue bid
    2  1H-X-XX-1S-3C-P-3N-P-4H
    1  1H-X-XX-1S-3N
   21  1H-X-XX-1S-4H
    1  1H-X-XX-1S-P-P-3N
    1  1H-X-XX-2C-2D
    1  1H-X-XX-2C-2D-3C-3D
    1  1H-X-XX-2C-2D-P-2S-P-3N-P-5D
    1  1H-X-XX-2C-2D-P-3N
    1  1H-X-XX-2C-2H-P-2S
    1  1H-X-XX-2C-2H-P-2S-P-2N-P-3S
    2  1H-X-XX-2C-2H-P-2S-P-3H-P-4H
    1  1H-X-XX-2C-2H-P-2S-P-4S
    1  1H-X-XX-2C-2H-P-2S-P-4S-P-4N-P-5H=1=-P-5S | A=2/5 or 5/5, Q(S)=0
    1  1H-X-XX-2C-2H-P-3H
    5  1H-X-XX-2C-2H-P-3H-P-4H
   10  1H-X-XX-2C-2H-P-4H
    1  1H-X-XX-2C-2H-P-4H-5C-5H
    1  1H-X-XX-2C-2N
    1  1H-X-XX-2C-2S
    1  1H-X-XX-2C-2S-P-2N-P-4H
    1  1H-X-XX-2C-2S-P-3N-P-4H
    4  1H-X-XX-2C-2S-P-4S
    1  1H-X-XX-2C-3C=1=-P-3N | Strength cue bid
    1  1H-X-XX-2C-3C=1=-P-3S-P-4H | Strength cue bid
    1  1H-X-XX-2C-3C=1=-P-3S-P-4S | Strength cue bid
    2  1H-X-XX-2C-3H-P-4H
   26  1H-X-XX-2C-4H
    1  1H-X-XX-2C-4H-P-4S
    1  1H-X-XX-2C-4H-P-P-5C-P-P-X
    1  1H-X-XX-2C-P-P-2S-3C-3S-P-4S
    1  1H-X-XX-2C-P-P-4S
    3  1H-X-XX-2C-X
    1  1H-X-XX-2C-X-P-2S-P-3H-P-4H
    1  1H-X-XX-2D-2H
    1  1H-X-XX-2D-2H-P-3C
    2  1H-X-XX-2D-2H-P-3H-P-4H
    7  1H-X-XX-2D-2H-P-4H
    1  1H-X-XX-2D-2S-P-3C
    1  1H-X-XX-2D-2S-P-3D=1=-P-3H-P-4N-P-5H=2=-P-6H | Strength cue bid | A=2/5 or 5/5, Q(H)=0
    2  1H-X-XX-2D-2S-P-3N-P-4H
    2  1H-X-XX-2D-2S-P-4S
    1  1H-X-XX-2D-3C
    1  1H-X-XX-2D-3C-P-3H
    1  1H-X-XX-2D-3C-P-3N
    2  1H-X-XX-2D-3C-P-3N-P-4H
    1  1H-X-XX-2D-3D=1=-P-3S-P-4S | Strength cue bid
    1  1H-X-XX-2D-3D=1=-P-4C-P-4H | Strength cue bid
   14  1H-X-XX-2D-4H
    1  1H-X-XX-2D-P-P-2N
    1  1H-X-XX-2D-P-P-3C
    1  1H-X-XX-2D-P-P-4S
    2  1H-X-XX-2D-P-P-X
    2  1H-X-XX-2D-X
    1  1H-X-XX-3S-4H-P-P-4S-P-P-5H-P-P-X
   12  1H-X-XX-P-1N
    1  1H-X-XX-P-1N-P-2C-P-2N
    1  1H-X-XX-P-1N-P-2C-P-2S-P-2N
    1  1H-X-XX-P-1N-P-2C-P-3N
    2  1H-X-XX-P-1N-P-2D-P-2N
    1  1H-X-XX-P-1N-P-2D-P-3S
    3  1H-X-XX-P-1N-P-2N
    1  1H-X-XX-P-1N-P-2N-P-3N
    7  1H-X-XX-P-1N-P-2S
    1  1H-X-XX-P-1N-P-2S-P-2N
    1  1H-X-XX-P-1N-P-2S-P-2N-P-3S
    1  1H-X-XX-P-1N-P-2S-P-3N
    2  1H-X-XX-P-1N-P-2S-P-3S-P-4S
    1  1H-X-XX-P-1N-P-2S-P-4S
    1  1H-X-XX-P-P-1S-2D
    1  1H-X-XX-P-P-1S-2D-P-3N
    1  1H-X-XX-P-P-1S-X-P-3N
    2  1H-X-XX-P-P-2C-2D
    2  1H-X-XX-P-P-2C-2S
    1  1H-X-XX-P-P-2C-2S-P-2N
    6  1H-X-XX-P-P-2C-X
    2  1H-X-XX-P-P-2D-2S
    1  1H-X-XX-P-P-2D-2S-P-2N
    2  1H-X-XX-P-P-2D-2S-P-3N
    1  1H-X-XX-P-P-2D-2S-P-4S
    1  1H-X-XX-P-P-2D-3D=1=-P-3S-P-3N | Strength cue bid
    1  1H-X-XX-P-P-2D-3N
    1  1H-X-XX-P-P-2D-X
    1  1S-X-2D-P-3D
    1  1S-X-2H
    1  1S-X-XX-1N-2S
    1  1S-X-XX-2C-2D-P-2N
    4  1S-X-XX-2C-2H
    1  1S-X-XX-2C-2H-P-2N-P-3N
    1  1S-X-XX-2C-2H-P-3D
    2  1S-X-XX-2C-2H-P-3H
    1  1S-X-XX-2C-2H-P-3H-P-4H
    3  1S-X-XX-2C-2H-P-4H
    2  1S-X-XX-2C-2S
    2  1S-X-XX-2C-2S-3C-4S
    1  1S-X-XX-2C-2S-P-3H-P-3N-P-4H
    1  1S-X-XX-2C-2S-P-3H-P-4D-P-4N-P-5D=1= | A=1/5 or 4/5
    7  1S-X-XX-2C-2S-P-3S-P-4S
    1  1S-X-XX-2C-2S-P-4C=1=-P-4H-P-4S | Splinter
   10  1S-X-XX-2C-2S-P-4S
    1  1S-X-XX-2C-3C=1=-P-3H-P-4S | Strength cue bid
    1  1S-X-XX-2C-3C=1=-P-3N | Strength cue bid
    1  1S-X-XX-2C-3D-P-3H-P-3S-P-4S
    1  1S-X-XX-2C-3D-P-3H-P-4H
    1  1S-X-XX-2C-3H-P-3N-P-4S
    1  1S-X-XX-2C-3H-P-3N-P-P-4C-4D
    4  1S-X-XX-2C-3H-P-4H
    1  1S-X-XX-2C-3H-P-4N-P-5H=1= | A=2/5 or 5/5, Q(H)=0
    1  1S-X-XX-2C-3N
    1  1S-X-XX-2C-3S-P-4S
    1  1S-X-XX-2C-4H
    1  1S-X-XX-2C-4H-P-4S-P-4N-P-5D=1=-P-5S | A=1/5 or 4/5
   18  1S-X-XX-2C-4S
    1  1S-X-XX-2C-4S-P-4N-P-5S=1=-P-6S | A=2/5 or 5/5, Q(S)=1
    1  1S-X-XX-2C-P-P-2D-P-3D-P-3S-P-4D
    1  1S-X-XX-2C-P-P-2H-P-3H-P-3S-P-4C-P-4H
    1  1S-X-XX-2C-P-P-X
    2  1S-X-XX-2C-X
    1  1S-X-XX-2C-X-P-2D-P-2N-P-3N
    1  1S-X-XX-2D-2H
    1  1S-X-XX-2D-2H-P-2N-P-3N
    1  1S-X-XX-2D-2H-P-2N-P-3S-P-4S
    3  1S-X-XX-2D-2H-P-3H
    1  1S-X-XX-2D-2H-P-3N-P-4S
    1  1S-X-XX-2D-2H-P-4H
    1  1S-X-XX-2D-2N
    1  1S-X-XX-2D-2N-P-3N
    1  1S-X-XX-2D-2S-P-3H
    1  1S-X-XX-2D-2S-P-3S
    2  1S-X-XX-2D-2S-P-3S-P-4S
    8  1S-X-XX-2D-2S-P-4S
    3  1S-X-XX-2D-3C-P-3H-P-4S
    1  1S-X-XX-2D-3C-P-3N
    1  1S-X-XX-2D-3C-P-3N-P-4S
    1  1S-X-XX-2D-3C-P-3S
    1  1S-X-XX-2D-3C-P-3S-P-3N
    1  1S-X-XX-2D-3D=1=-P-3H-P-4S | Strength cue bid
    1  1S-X-XX-2D-3H-P-3N-P-4S
    1  1S-X-XX-2D-3N
    2  1S-X-XX-2D-4H
   16  1S-X-XX-2D-4S
    1  1S-X-XX-2D-P-P-2H-P-3H
    1  1S-X-XX-2D-P-P-X
    1  1S-X-XX-2D-X
    1  1S-X-XX-2H-2N
    1  1S-X-XX-2H-2N-P-3N-4H-X
    2  1S-X-XX-2H-2S
    1  1S-X-XX-2H-2S-P-3C-P-4S
    8  1S-X-XX-2H-2S-P-3S-P-4S
    1  1S-X-XX-2H-2S-P-3S-P-4S-5H-X
    1  1S-X-XX-2H-2S-P-4C=1=-P-4D-P-4S | Splinter
   10  1S-X-XX-2H-2S-P-4S
    1  1S-X-XX-2H-3C
    1  1S-X-XX-2H-3C-P-3D-P-3N
    2  1S-X-XX-2H-3C-P-3N
    1  1S-X-XX-2H-3C-P-3N-P-4S
    2  1S-X-XX-2H-3C-P-3S
    1  1S-X-XX-2H-3C-P-3S-P-4S
    2  1S-X-XX-2H-3D-P-3N
    1  1S-X-XX-2H-3H-P-4D-P-4S-P-6D
    1  1S-X-XX-2H-3H=1=-P-3N | Strength cue bid
    1  1S-X-XX-2H-3H=1=-P-4D-P-4S | Strength cue bid
    4  1S-X-XX-2H-3N
    2  1S-X-XX-2H-3S-P-4S
   18  1S-X-XX-2H-4S
    1  1S-X-XX-2H-4S-P-P-5H-5S
    2  1S-X-XX-2H-P-P-X
    6  1S-X-XX-2H-X
    1  1S-X-XX-2H-X-P-3D
    1  1S-X-XX-2H-X-P-3N
   10  1S-X-XX-P-1N
    1  1S-X-XX-P-1N-2D
    1  1S-X-XX-P-1N-P-2C-P-2D
    1  1S-X-XX-P-1N-P-2C-P-2H
    1  1S-X-XX-P-1N-P-2C-P-2H-P-2N
    1  1S-X-XX-P-1N-P-2C-P-2N
    1  1S-X-XX-P-1N-P-2D-P-3C
    1  1S-X-XX-P-1N-P-2D-P-3C-P-3N
    2  1S-X-XX-P-1N-P-2D-P-3N
    1  1S-X-XX-P-1N-P-2D-P-4H
    3  1S-X-XX-P-1N-P-2H
    4  1S-X-XX-P-1N-P-2H-P-2N
    2  1S-X-XX-P-1N-P-2H-P-2N-P-3H
    1  1S-X-XX-P-1N-P-2H-P-2N-P-4H
    1  1S-X-XX-P-1N-P-2H-P-4H
    2  1S-X-XX-P-1N-P-2N
    1  1S-X-XX-P-1N-P-2N-P-3N
    1  1S-X-XX-P-1N-P-2N-P-4H
    1  1S-X-XX-P-1N-P-3N
    1  1S-X-XX-P-3N
    1  1S-X-XX-P-P-2C-2D-P-2N-P-3D-P-3N
    1  1S-X-XX-P-P-2C-2N
    5  1S-X-XX-P-P-2C-X
    1  1S-X-XX-P-P-2D-2H
    2  1S-X-XX-P-P-2D-2H-P-3N
    3  1S-X-XX-P-P-2D-X
    1  1S-X-XX-P-P-2D-X-P-3H-P-4H
    1  1S-X-XX-P-P-2H-3C-P-3N
    1  1S-X-XX-P-P-2H-3D
    1  1S-X-XX-P-P-2H-3H=1= | Strength cue bid
    1  1S-X-XX-P-P-2H-X
    1  2H-X-P-2N=1=-P-3C-3H | Lebensohl after double
    1  2S-X-2N=1=-3C-P-P-3S-P-4S | Artificial
    1  4S

   -- Sorted Summary of Notes (the first character is forced to upper case) --

    2  A=1/5 or 4/5
    2  A=2/5 or 5/5, Q(H)=0
    1  A=2/5 or 5/5, Q(S)=0
    1  A=2/5 or 5/5, Q(S)=1
    1  Artificial
    1  Lebensohl after double
    2  Splinter
   16  Strength cue bid
