..\bba\Invite_After_3_Bids.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
460   S  3N-N       600          K76.AKT7.Q8632.9 J954.J843.A9.Q52 AT82.Q9.K74.KJ63 Q3.652.JT5.AT874 | 1C-P-1D-P-1S-P-2N-P-3N
461   S  3N-N       600          KJ973.A9.42.KJ82 T842.743.KJ73.QT A.KQJ82.9865.A74 Q65.T65.AQT.9653 | 1H-P-1S-P-2D-P-2N-P-3N
462   S  4H-S       450          K7532.AJ64.A9.82 AQ.752.J642.KT95 J.KQT3.KQT3.AJ74 T9864.98.875.Q63 | 1D-P-1S-P-2C-P-2N-P-3H-P-4H
463   S  3N-N       600          AJT83.AQJ4.8.T95 9762.9872.JT3.A2 5.KT6.KQ762.KQ84 KQ4.53.A954.J763 | 1D-P-1S-P-2C-P-2N-P-3N
464   S  3N-N       400          AKJ82.9.QT952.Q7 T64.KT854.A6.954 93.QJ763.KJ.AKT3 Q75.A2.8743.J862 | 1H-P-1S-P-2C-P-2N-P-3N
465   S  3N-S       400          AQT652.AQ972.T.8 J7.K86.J32.QT975 4.J54.A9854.AK63 K983.T3.KQ76.J42 | 1D-P-1S-P-2C-P-3H-P-3N
466   S  3N-N       600          J98.AKJ96.8764.K T76.T73.QT5.A982 Q532.Q.AK32.QT76 AK4.8542.J9.J543 | 1D-P-1H-P-1S-P-2N-P-3N
467   S  4S-N       420          AQJ753.K43.6.Q82 94.QT9.JT87.K965 6.876.AKQ94.AJT3 KT82.AJ52.532.74 | 1D-P-1S-P-2C-P-3S-P-4S
468   S  3N-N       600          Q9654.K.QJ2.A943 T8.A953.KT64.QJ8 AK.QJ862.98.K652 J732.T74.A753.T7 | 1H-P-1S-P-2C-P-2N-P-3N
469   S  4H-N       650          52.AKJT763.A87.5 KQ93.952.J5.KJ84 AJ74.4.KQ43.A963 T86.Q8.T962.QT72 | 1D-P-1H-P-1S-P-4H
470   S  3N-S       400          K63.K98632.87.AQ QT52.J75.QT64.T3 AJ97..KJ93.KJ754 84.AQT4.A52.9862 | 1C-P-1H-P-1S-P-3H-P-3N
471   S  4S-S       680          AJ42.QJ964.T93.A K9.T852.84.K7543 Q753.A.AKJ72.QT2 T86.K73.Q65.J986 | 1D-P-1H-P-1S-P-4S
472   S  4S-N       420          KQ8765.A3.T4.K96 JT3.95.Q8763.QT5 94.KQJ74.K2.AJ74 A2.T862.AJ95.832 | 1H-P-1S-P-2C-P-3S-P-4S
473   S  3N-N       400          KQ2.AT52.QJ986.7 9843.96.A52.JT96 AJ65.QJ8.K7.K842 T7.K743.T43.AQ53 | 1C-P-1D-P-1S-P-2N-P-3N
474   S  2N-N       150          J96.98752.J.AKQJ Q4.KT3.T762.7632 K752.AQ6.K543.T9 AT83.J4.AQ98.854 | 1D-P-1H-P-1S-P-2N
475   S  2N-N       150          J72.AQT3.J9732.A T954.K85.AT4.Q85 AQ86.762.K6.K932 K3.J94.Q85.JT764 | 1C-P-1D-P-1S-P-2N
476   S  2N-N       150          QT.Q9643.QJ96.KQ 653.AT2.KT7.J983 KJ87.KJ.842.AT42 A942.875.A53.765 | 1C-P-1H-P-1S-P-2N
477   S  4H-N       680          A95.KJ9632.A43.7 K8.Q54.JT92.KJT6 J762.AT8.K5.A532 QT43.7.Q876.Q984 | 1C-P-1H-P-1S-P-3H-P-4H
478   S  4H-N       420          K92.T98742.AQ2.K AJ87.QJ.J87.J873 QT64.A6.T43.AQ94 53.K53.K965.T652 | 1C-P-1H-P-1S-P-3H-P-4H
479   S  2N-N       120          K98.T854.AKQ96.9 432.KQ73.T2.AT42 AQT7.92.43.KQJ73 J65.AJ6.J875.865 | 1C-P-1D-P-1S-P-2N
480   S  4S-N       450          AKJT875.8.A7.T94 963.KQ5.T953.853 Q.AJT93.J86.A762 42.7642.KQ42.KQJ | 1H-P-1S-P-2C-P-4S
481   S  4H-N       420          J43.AQJT943.K8.J 7652.76.963.AKT4 AQT8.85.AQ54.Q93 K9.K2.JT72.87652 | 1D-P-1H-P-1S-P-4H
482   S  3N-N       630          A7.KQJ93.J8.JT83 J4.T72.A973.K542 KQ63.A65.KQ542.Q T9852.84.T6.A976 | 1D-P-1H-P-1S-P-2N-P-3N
483   S  3N-S       430          AK876.JT.A7.T432 QT953.543.T432.7 J.AK87.KJ86.A965 42.Q962.Q95.KQJ8 | 1D-P-1S-P-2C-P-3C-P-3N
484   S  2N-N       150          K6.65.KQJ943.KT3 JT93.T743.852.A2 AQ74.AQ9.T.J9765 852.KJ82.A76.Q84 | 1C-P-2N
485   S  2N-N       120          Q98.AKQ32.JT92.2 J65.95.Q864.AQJ4 AKT3.J64.A3.T976 742.T87.K75.K853 | 1C-P-1H-P-1S-P-2N
486   S  4S-S       420          K876.AJ98.KJ985. Q4.QT65.A42.QJ87 AJ53.72.T7.AKT63 T92.K43.Q63.9542 | 1C-P-1D-P-1S-P-4S
487   S  3N-N       600          A4.A9642.K7.JT74 965.73.JT862.K62 QT87.JT.A94.AQ98 KJ32.KQ85.Q53.53 | 1C-P-1H-P-1S-P-2N-P-3N
488   S  3N-N       400          AQ642.K6.72.QJ52 J93.872.KT93.K63 T7.AQ543.QJ64.A4 K85.JT9.A85.T987 | 1H-P-1S-P-2D-P-2N-P-3N
489   S  3N-N       400          T2.KQ972.72.AK72 K943.AJ5.JT6.865 AQJ6.3.AK543.T43 875.T864.Q98.QJ9 | 1D-P-1H-P-1S-P-2N-P-3N
490   S  3N-N       600          K9.AQ632.QJ95.83 AT64.J4.843.KJ96 J873.KT.K62.AQ42 Q52.9875.AT7.T75 | 1C-P-1H-P-1S-P-2N-P-3N
491   S  2N-N       150          J.JT74.AK975.K76 6543.K8.Q862.JT5 K972.A96.J4.A942 AQT8.Q532.T3.Q83 | 1C-P-1D-P-1S-P-2N
492   S  4S-N       650          AQ987.AQ876..753 T53.KJ2.J653.T86 J42.4.AK874.KJ94 K6.T953.QT92.AQ2 | 1D-P-1S-P-2C-P-3H-P-4S
493   S  4H-S       650          KQT942.QJ4.A54.T 73.T75.QJ98.AK92 8.AK963.K76.Q864 AJ65.82.T32.J753 | 1H-P-1S-P-2C-P-4H
494   S  2N-N       -50          Q7.AJ873.7.AJ983 KT4.T52.AJ52.T64 AJ32.Q6.9843.KQ7 9865.K94.KQT6.52 | 1D-P-1H-P-1S-P-2N
495   S  3N-S       630          J9543.8.AT3.AK96 AQ86.T7.KJ9.JT72 K7.AKQ93.Q875.Q5 T2.J6542.642.843 | 1N-P-2H-P-2S-P-3C-P-3H-P-3N
496   S  3N-N       400          A85.AK976.J954.6 K964.T52.A8.Q542 QJ72.83.KQ7.AJT7 T3.QJ4.T632.K983 | 1C-P-1H-P-1S-P-2N-P-3N
497   S  3N-N       430          J6.Q9873.AKQ95.2 T854.K6.T872.AJ7 AQ72.AJT.6.KQ986 K93.542.J43.T543 | 1C-P-1H-P-1S-P-2N-P-3N
498   S  3N-N       600          AKQ95.KT87.82.92 T86.QJ52.KT.QT87 73.96.AQ954.AK43 J42.A43.J763.J65 | 1D-P-1S-P-2C-P-2N-P-3N
499   S  3N-S       400          T9.QJ9652.A3.AJ5 J832.AK73.T84.K6 KQ64..KQJ75.Q742 A75.T84.962.T983 | 1D-P-1H-P-1S-P-3H-P-3N
500   S  3C-S      -200          K76.K86.AJ9843.J Q85.Q753.Q7.A962 AJT3.AT2.65.KT85 942.J94.KT2.Q743 | 1C-P-2N-P-3C

             -- Sorted Summary of Bidding Sequences --

    1  1C-P-1D-P-1S-P-1N
    3  1C-P-1D-P-1S-P-2C
    9  1C-P-1D-P-1S-P-2N
   24  1C-P-1D-P-1S-P-2N-P-3N
    1  1C-P-1D-P-1S-P-3D-P-3N
    1  1C-P-1D-P-1S-P-3N
    8  1C-P-1D-P-1S-P-4S
    1  1C-P-1H-P-1S-P-1N
   21  1C-P-1H-P-1S-P-2N
   29  1C-P-1H-P-1S-P-2N-P-3N
    2  1C-P-1H-P-1S-P-3H
    5  1C-P-1H-P-1S-P-3H-P-3N
   17  1C-P-1H-P-1S-P-3H-P-4H
    1  1C-P-1H-P-1S-P-3N
    4  1C-P-1H-P-1S-P-4H
    1  1C-P-1H-P-1S-P-4H-P-4N=1=-P-5S-P-6H | Blackwood 0314, for !H
   16  1C-P-1H-P-1S-P-4S
    1  1C-P-2C=1=-P-2N-P-5C | Inverted minors
    1  1C-P-2D-P-2S-P-3D-P-3N
    1  1C-P-2D-P-2S-P-3N
    1  1C-P-2D-P-3D
    1  1C-P-2D-P-3D-P-4N=1=-P-5D | Blackwood 0314, for !D
    2  1C-P-2D-P-3N
    1  1C-P-2D-P-3N-P-4H
    1  1C-P-2D-P-3N-P-6D
    2  1C-P-2N
    8  1C-P-2N-P-3C
    2  1C-P-2N-P-3N
    1  1C-P-2N-P-4C-P-4D=1=-P-4H=2= | Cue bid, a !D stopper | Cue bid, a !H stopper
    1  1D-P-1H-P-1S-P-1N
    3  1D-P-1H-P-1S-P-2D
    1  1D-P-1H-P-1S-P-2D-P-3D-P-3N
    1  1D-P-1H-P-1S-P-2D-P-3D-P-3S
   20  1D-P-1H-P-1S-P-2N
   37  1D-P-1H-P-1S-P-2N-P-3N
    1  1D-P-1H-P-1S-P-3C=1=-P-3D=2=-P-4S | Splinter | Cue bid, a !D stopper
   11  1D-P-1H-P-1S-P-3H-P-3N
   21  1D-P-1H-P-1S-P-3H-P-4H
    2  1D-P-1H-P-1S-P-3S-P-4S
    8  1D-P-1H-P-1S-P-4H
   15  1D-P-1H-P-1S-P-4S
    2  1D-P-1H-P-2C
    4  1D-P-1H-P-2C-P-2N
   13  1D-P-1H-P-2C-P-2N-P-3N
    4  1D-P-1H-P-2C-P-3C
    2  1D-P-1H-P-2C-P-3D
    1  1D-P-1H-P-2C-P-3H
    2  1D-P-1H-P-2C-P-3H-P-3N
    1  1D-P-1H-P-2C-P-3H-P-3S=1=-P-4H-P-4N=2=-P-5C-P-5H-P-6H | Fourth suit game force | Blackwood 0314, for !H
    2  1D-P-1H-P-2C-P-3H-P-4H
    5  1D-P-1H-P-2C-P-4H
    7  1D-P-1S-P-2C-P-2N
    1  1D-P-1S-P-2C-P-2N-P-3H-P-3N
    3  1D-P-1S-P-2C-P-2N-P-3H-P-4H
   13  1D-P-1S-P-2C-P-2N-P-3N
   14  1D-P-1S-P-2C-P-3C
    1  1D-P-1S-P-2C-P-3C-P-3N
    1  1D-P-1S-P-2C-P-3C-P-5C
    6  1D-P-1S-P-2C-P-3D
    1  1D-P-1S-P-2C-P-3D-P-3N
    3  1D-P-1S-P-2C-P-3H-P-3N
    1  1D-P-1S-P-2C-P-3H-P-3S-P-5D=1=-P-5H-P-5S | Exclusion, for !S
    1  1D-P-1S-P-2C-P-3H-P-3S-P-5D=1=-P-5N-P-6S | Exclusion, for !S
    1  1D-P-1S-P-2C-P-3H-P-4S
    6  1D-P-1S-P-2C-P-3S-P-3N
   13  1D-P-1S-P-2C-P-3S-P-4S
    8  1D-P-1S-P-2C-P-4S
    1  1D-P-1S-P-2C-P-5C
    1  1D-P-1S-P-2S-P-3H=1=-P-3S-P-4S | Two way game tries
    3  1D-P-1S-P-2S-P-4S
    5  1H-P-1S-P-2C-P-2N
   17  1H-P-1S-P-2C-P-2N-P-3N
    3  1H-P-1S-P-2C-P-3C
    1  1H-P-1S-P-2C-P-3H-P-3N=1=-P-4H | Cue bid, surplus
    4  1H-P-1S-P-2C-P-3S-P-3N
    2  1H-P-1S-P-2C-P-3S-P-4S
    8  1H-P-1S-P-2C-P-4H
    4  1H-P-1S-P-2C-P-4S
    1  1H-P-1S-P-2C-P-4S-P-4N=1=-P-5H-P-5S | Blackwood 0314, for !S
    4  1H-P-1S-P-2D-P-2N
   13  1H-P-1S-P-2D-P-2N-P-3N
    4  1H-P-1S-P-2D-P-3D
    2  1H-P-1S-P-2D-P-3S-P-3N
    3  1H-P-1S-P-2D-P-3S-P-4S
    7  1H-P-1S-P-2D-P-4H
    5  1H-P-1S-P-2D-P-4S
    5  1N-P-2H-P-2S-P-3C-P-3H-P-3N
    1  1N-P-2H-P-2S-P-3C-P-3H-P-4H
    2  1N-P-2H-P-2S-P-3D-P-3H-P-3N
    1  1N-P-2H-P-2S-P-4S

   -- Sorted Summary of Notes (the first character is forced to upper case) --

    1  Blackwood 0314, for !D
    2  Blackwood 0314, for !H
    1  Blackwood 0314, for !S
    2  Cue bid, a !D stopper
    1  Cue bid, a !H stopper
    1  Cue bid, surplus
    2  Exclusion, for !S
    1  Fourth suit game force
    1  Inverted minors
    1  Splinter
    1  Two way game tries
