/Users/adavidbailey/Practice-Bidding-Scenarios/bba/New_Minor_Forcing.pbn

                        -- Sorted by Board Number --
brd# contract score  par     north            east             south            west             | auction...   | notes
361  3S-N       170          AQT93.T54.Q84.K8 7654.AKQ.96.Q942 KJ2.83.AKT73.J65 8.J9762.J52.AT73 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
362  3N-S       630          AQJ85.J8.J64.K72 T763.QT74.AKT.T6 K9.AK5.Q87.Q9854 42.9632.9532.AJ3 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
363  2S-N       110          QJT43.Q43.Q83.KQ K6.K9875.6542.76 87.AJT.AKT.T9543 A952.62.J97.AJ82 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
364  4S-N       620          QT742.AQ9.853.K4 A853.J2.T94.AJ52 KJ9.754.AKQ7.963 6.KT863.J62.QT87 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
365  4S-N       620          QT983.Q96.A42.A6 7.J7542.K98.Q742 A52.AT3.QJ7.KT53 KJ64.K8.T653.J98 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
366  2S-N       140          KJ874.J72.AK85.5 AQT2.964.J94.Q73 95.AQT.T63.AKT94 63.K853.Q72.J862 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
367  2S-N       140          KQT87.T96.AJ4.J4 64.A83.K765.9865 AJ2.QJ2.Q832.Q73 953.K754.T9.AKT2 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
368  4H-N       -50          A94.T9732.QT.AJ2 JT7.865.AJ52.Q73 652.AQ4.K976.KT8 KQ83.KJ.843.9654 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
369  4H-N       420          87.KQ843.Q63.A98 KQ54.T92.K982.KT A62.AJ6.JT54.Q53 JT93.75.A7.J7642 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
370  4S-N       620          AT863.KT42.Q4.QJ Q72.873.973.AT97 KJ4.Q9.AT86.K643 95.AJ65.KJ52.852 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
371  4S-N       420          Q9875.A83.K8.K64 KT3.QT92.T75.QJ7 A64.KJ7.J432.A53 J2.654.AQ96.T982 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
372  4H-N       620          QJT.AT643.AJ8.83 A732.J75.T74.J62 984.Q98.K92.AKQ5 K65.K2.Q653.T974 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
373  4H-N       620          AJ2.QJ732.T4.KJ3 QT954.K4.532.Q92 K76.T65.KQ87.A64 83.A98.AJ96.T875 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
374  4S-N       420          QJ532.Q6.Q2.AJ43 T96.AT32.A965.87 AK4.K95.8743.K96 87.J874.KJT.QT52 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
375  4H-N      -100          KQ5.Q8764.A98.43 743.AJ9.763.AQ86 AJT.T53.KQJ54.KT 9862.K2.T2.J9752 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
376  3N-S       400          KQ643.2.AT43.QJ5 J75.K954.J7.K962 T2.AQT76.K82.AT4 A98.J83.Q965.873 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
377  3N-S       400          KJT3.AQJ53.32.J6 865.8642.AT.Q743 Q94.K9.KQ875.AT2 A72.T7.J964.K985 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
378  4H-N       620          984.AJ654.A93.K8 KT3.97.J654.Q652 Q76.KQ3.QT72.AJ7 AJ52.T82.K8.T943 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
379  4H-N       420          J32.AKQ87.742.Q3 AQT9.J932.J5.J82 864.T54.AKQ6.A76 K75.6.T983.KT954 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
380  3N-S       600          KJT43.Q874.K.Q62 A92.9632.Q7642.3 86.JT5.A98.AKJT7 Q75.AK.JT53.9854 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
381  2S-N       110          AKT98.AT.72.T872 J42.J976.KQJT.64 75.842.A983.AKQ9 Q63.KQ53.654.J53 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
382  2S-N       110          AQ842.KQ4.62.986 65.JT52.985.AKJ4 K7.976.AQJT.QT72 JT93.A83.K743.53 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
383  2S-N       170          KQJT3.765.982.KQ A982.943.QT7.T65 76.KQ2.AK54.9874 54.AJT8.J63.AJ32 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
384  3N-S       400          KT962.A82.A3.JT4 Q7.K53.KT95.K963 A8.QJ9.8742.AQ52 J543.T764.QJ6.87 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
385  3N-S       400          A5.QT762.J973.A8 QJ82.A85.T82.QJT KT4.K4.A654.K965 9763.J93.KQ.7432 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
386  3H-N       170          AQ43.J9854.AJ9.7 K2.T7.Q432.T8652 T95.AQ2.876.AQ43 J876.K63.KT5.KJ9 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H | Two way new minor forcing
387  3N-S       400          87.AKT54.J84.A82 JT93.J8.QT53.KJ3 A65.73.AK97.QT96 KQ42.Q962.62.754 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
388  4H-N       620          J73.AT872.K52.A5 Q865.K.T8743.964 AKT.J63.J6.QJ872 942.Q954.AQ9.KT3 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
389  4H-N       650          KT4.AQT32.93.K73 J932.876.Q87.AJ8 A75.KJ5.AJT62.T4 Q86.94.K54.Q9652 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
390  2H-N       110          T52.AK962.Q42.K5 864.QJT4.JT.QJ87 AJ3.83.K9876.A64 KQ97.75.A53.T932 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
391  2H-N      -100          Q64.KT642.K4.K32 K52.AQ83.86.Q865 J97.97.AQ753.AJT AT83.J5.JT92.974 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
392  4H-N       420          542.KQ862.AQ3.93 JT83.9.J972.Q875 K97.AT4.K5.KJT42 AQ6.J753.T864.A6 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
393  3N-S       400          AJ753.754.AQ3.43 T98.K96.542.K876 42.A32.KJT9.AJT2 KQ6.QJT8.876.Q95 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
394  4S-N       620          98654.KJT.A5.A86 QT2.6432.J83.K94 AKJ.95.KT764.Q75 73.AQ87.Q92.JT32 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
395  2H-N       110          T5432.KQ65.K54.K KQ8.984.AJ73.J93 A7.T73.QT2.AQT52 J96.AJ2.986.8764 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
396  3N-S       600          A875.AT942.73.K7 T3.J6.JT82.A9843 QJ2.87.AK96.QJ65 K964.KQ53.Q54.T2 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
397  3N-S       600          K98.A7642.J2.KT9 J64.K953.KT.A876 AT3.QT.AQ976.J54 Q752.J8.8543.Q32 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
398  4S-N       450          KQ754.A854.K953. T98.J7.JT4.K8432 A62.QT3.A2.Q9765 J3.K962.Q876.AJT | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
399  4H-N       620          T3.AKT84.KJ2.732 87542.65.A84.KT9 AQ.J72.QT76.AJ54 KJ96.Q93.953.Q86 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
400  4S-N       -50          QT842.Q943.Q.KQ4 KJ6.AJ5.T52.JT93 A95.872.AKJ74.82 73.KT6.9863.A765 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
401  3N-S       400          AKT62.AT84.765.4 987.KJ2.9843.JT8 Q4.Q63.KQ2.A7652 J53.975.AJT.KQ93 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
402  3N-S       600          J9742.KQ7.KQ8.32 QT5.JT932.43.K98 83.A54.A965.AQ75 AK6.86.JT72.JT64 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
403  3N-S       400          A96.T9542.AK9.95 8543.AK8.874.Q64 J2.QJ6.QJ52.AK82 KQT7.73.T63.JT73 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-3N | Two way new minor forcing
404  4H-N       620          K75.98642.A5.A64 A93.KT53.432.K73 Q62.AQ7.KJ987.Q5 JT84.J.QT6.JT982 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
405  4H-N      -100          K9.A9853.Q4.Q872 A765.KQ6.T87.T94 T82.JT4.A632.AK6 QJ43.72.KJ95.J53 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
406  4H-N      -100          763.AK953.Q5.Q93 A954.Q84.A6.T854 QJT.J76.J943.AK2 K82.T2.KT872.J76 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
407  2H-N       110          KJ.A9652.Q6.J732 Q742.KJ4.8732.K8 863.T3.AKJ54.AT5 AT95.Q87.T9.Q964 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
408  3N-S       400          J65.KJ972.K75.A5 Q874.QT3.JT8.T84 KT9.A8.A964.K976 A32.654.Q32.QJ32 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
409  4H-N       420          652.AQJ85.K4.J65 J987.4.Q9732.A84 AT.K96.865.KQ732 KQ43.T732.AJT.T9 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
410  2N-S       150          65.K8764.KT5.KQT 942.A52.874.AJ73 AKQ.Q9.QJ6.98654 JT873.JT3.A932.2 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N | Two way new minor forcing
411  3H-S       170          QJ753.K98.KQ6.T4 942.75.JT73.KQJ6 K86.AJT32.52.A53 AT.Q64.A984.9872 | 1H-P-1S-P-1N-P-3H
412  4S-N       620          KJT64.Q72.K98.K3 52.K8543.T32.J82 AQ9.T9.AQ75.QT95 873.AJ6.J64.A764 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
413  4H-N       620          QJ96.AJT76.KJ4.2 K53.832.A72.8763 T7.K54.QT6.AKT54 A842.Q9.9853.QJ9 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
414  4S-N       420          AJ852.Q5.K6.Q765 KQ.T63.9875.JT42 T73.AKJ84.JT3.A8 964.972.AQ42.K93 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
415  3N-S       600          KQT43.K32.Q3.Q32 876.J85.987.A975 J2.A96.AJT65.KJT A95.QT74.K42.864 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
416  2S-N       170          AKJ53.KT7.962.J5 872.Q543.KJ8.K97 T9.A96.AT4.A8642 Q64.J82.Q753.QT3 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
417  4H-N       420          A63.A8753.Q85.Q2 QT7.K64.A92.JT73 K92.QJT.KJT7.K94 J854.92.643.A865 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
418  3N-S       600          KQJT8.A5.Q876.65 A96.K4.JT32.9743 74.Q9863.A95.AK8 532.JT72.K4.QJT2 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
419  4S-N       420          AT832.KQ54.K2.74 Q6.J72.7653.KT96 K75.AT6.T94.AQ82 J94.983.AQJ8.J53 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
420  3N-S       600          QJ765.AJT.A63.98 T3.K653.QT74.532 94.742.KJ8.AKQ64 AK82.Q98.952.JT7 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
421  3N-S       600          AQ864.K82.T9.Q63 73.JT963.A843.75 K9.A74.KQ52.JT82 JT52.Q5.J76.AK94 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
422  4S-N       450          JT854.AJ5.J.KQT8 932.KQ63.Q65.J63 AKQ.T72.AT942.95 76.984.K873.A742 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
423  4H-N       620          A8.J8765.AK72.87 JT92.T9.J43.A654 K64.AQ2.T98.K932 Q753.K43.Q65.QJT | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
424  3N-S       400          AJ763.92.AT6.Q87 KT2.KJ43.J73.T92 98.AQT75.K95.KJ6 Q54.86.Q842.A543 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
425  2H-N       110          QT5.AQJ63.43.KT9 J942.KT5.A852.85 A86.94.QJ97.AJ64 K73.872.KT6.Q732 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
426  3S-N       140          Q9852.Q94.A95.K9 JT.T862.QJ4.AJ83 K64.A7.KT63.Q642 A73.KJ53.872.T75 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
427  3N-S       400          T86.AK962.J6.A83 975.Q73.843.KQT2 AJ4.JT.AQT5.J754 KQ32.854.K972.96 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
428  4H-N       620          AJ.KQ843.843.Q64 Q52.T92.KJ6.KT82 963.A76.AT7.AJ75 KT874.J5.Q952.93 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
429  4S-N      -100          Q6542.KQ96.5.A43 83.JT3.KQT3.KQT9 K97.A7.A984.J765 AJT.8542.J762.82 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
430  4S-N       -50          KT874.76.A75.A87 Q93.A984.984.952 J65.K32.QJT6.KQ3 A2.QJT5.K32.JT64 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
431  4S-N       650          AJ852.42.A976.QT 763.J76.QJ4.J874 QT4.AKQ93.83.K52 K9.T85.KT52.A963 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
432  4H-N       450          98.QT964.A7.AQ87 KJ52.K32.962.962 T43.AJ7.KJT3.KT4 AQ76.85.Q854.J53 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
433  3N-S       400          KQT95.97.QT54.A8 8642.654.97.KQT5 J7.AKJ82.A32.976 A3.QT3.KJ86.J432 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
434  2H-N       140          QJ73.KQ865.A82.7 A62.J32.T963.QT3 985.A9.KQJ7.KJ52 KT4.T74.54.A9864 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
435  3N-S       400          A8642.A92.AT.985 K7.J743.982.KT43 Q5.K86.KQJ43.Q72 JT93.QT5.765.AJ6 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
436  4H-N      -100          A98.AK976.J7.865 J632.Q84.T85.AJ9 KT5.J53.AQ43.QT4 Q74.T2.K962.K732 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
437  4S-N       620          AQ942.87.J85.KJ9 J73.KT63.QT73.T4 KT6.A42.A62.Q832 85.QJ95.K94.A765 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
438  3N-S       400          AK874.Q93.Q94.93 T62.K862.A3.Q742 J9.AJT.8652.AK65 Q53.754.KJT7.JT8 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
439  4S-N       620          KQ943.A85.K96.73 JT.Q942.J2.T9642 A85.KT.T875.KQJ8 762.J763.AQ43.A5 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
440  3N-S       400          KT762.K3.KJ62.J4 QJ84.QJ8.97.AT92 A3.T65.AQ5.K8765 95.A9742.T843.Q3 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
441  4H-N       420          AKJ4.97652.K8.74 QT8.JT4.754.KJ62 976.AKQ.T632.AT9 532.83.AQJ9.Q853 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
442  4S-N       650          AKJ75.96.Q7.Q982 Q8.QT72.T84.AJ54 T42.KJ8.AK95.K63 963.A543.J632.T7 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
443  4H-N       450          AT8.QT752.A73.Q8 KQ53.843.T54.AT9 64.AKJ.Q82.K7654 J972.96.KJ96.J32 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
444  3N-S       600          KT983.K43.9.AQ92 J42.Q976.K754.J3 A6.J82.AJT63.K74 Q75.AT5.Q82.T865 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
445  2S-N       110          JT654.K63.A.KT93 72.975.Q743.AQ82 Q9.AQ4.KJT92.764 AK83.JT82.865.J5 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
446  4H-N       420          J96.K9873.JT.AK9 T743.542.KQ85.J4 AQ.AQ6.9763.T832 K852.JT.A42.Q765 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
447  4H-S      -100          AKJ84.J84.K5.964 Q32.QT.A874.QJT3 T5.AK953.QJ2.K75 976.762.T963.A82 | 1H-P-1S-P-1N-P-4H
448  4H-N       -50          96.KQT65.AQ7.T85 QT82.J87.85.A943 K75.A32.KJT2.Q62 AJ43.94.9643.KJ7 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
449  4H-N       420          Q9.AQ643.72.A742 JT74.T52.AK4.963 K2.KJ7.QT95.KJT5 A8653.98.J863.Q8 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
450  4H-N       620          QJ54.A7654.J4.K9 7632.J83.K83.AQ2 A9.KQ2.AT97.J864 KT8.T9.Q652.T753 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
451  4S-N       420          AQ972.JT9.9.A752 T5.A732.JT86.T93 K84.Q6.KQ752.KJ4 J63.K854.A43.Q86 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
452  3N-S       600          A543.K9852.A3.96 JT98.T64.J7.KQJ5 Q62.QJ.KQT4.A873 K7.A73.98652.T42 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
453  4S-N       620          QJ732.JT.A4.KJ63 T64.96.KQT2.A975 A85.AK432.863.Q2 K9.Q875.J975.T84 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
454  4H-N       420          43.AK942.765.KQ2 J9652.Q3.QT8.JT4 K7.JT6.A932.A965 AQT8.875.KJ4.873 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
455  4S-N       620          AQT92.AT7.86.Q86 K5.J632.T954.AJ9 874.KQ8.AKJ3.732 J63.954.Q72.KT54 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
456  4S-N       420          AJ974.Q752.T.AT3 532.JT84.A965.K6 KT8.A3.QJ42.Q954 Q6.K96.K873.J872 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
457  4S-N       -50          T8765.J3.A86.AQJ J9.K9862.75.K872 KQ2.AT.QJ93.T653 A43.Q754.KT42.94 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
458  3N-S       600          AQ964.K7.86.QT87 82.AT54.Q73.6432 K3.J96.AJT52.KJ9 JT75.Q832.K94.A5 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
459  4H-N       -50          JT7.AK985.7.QJ83 Q9863.JT.T95.AT7 K52.Q76.KJ842.K9 A4.432.AQ63.6542 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
460  4S-N       650          AK632.QT7.J.Q953 T8.K942.98653.J4 Q74.J85.AQ2.A862 J95.A63.KT74.KT7 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
461  4H-N       620          Q76.J7643.KQ8.K9 K52.A85.973.QJ43 A43.KQ2.JT65.AT8 JT98.T9.A42.7652 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
462  4H-N       450          T8.AQT84.T84.AQ3 K943.J75.Q972.T8 A52.K93.AK6.9754 QJ76.62.J53.KJ62 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
463  3N-S       600          K4.Q9432.AQ.T764 T873.KJ8.J652.Q9 AQ9.75.K943.A852 J652.AT6.T87.KJ3 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
464  3N-S      -100          KQ983.964.K932.K AT52.T32.8.Q7632 J6.AQJ.AQT6.T854 74.K875.J754.AJ9 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
465  4S-N       -50          KT754.AJ87.J96.K Q82.KQT2.75.A975 A96.64.AQT8.QT82 J3.953.K432.J643 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
466  4S-N       620          AQ654.2.7543.KQ9 KT7.KT64.Q9.T862 J83.AQ873.KT6.A3 92.J95.AJ82.J754 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
467  3S-N       170          AK752.QJ6.T83.Q2 J6.T987.A42.9753 Q84.A42.K96.KT84 T93.K53.QJ75.AJ6 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
468  4S-N       620          KT532.A2.T94.A52 Q94.9764.KJ.JT96 AJ7.QJ5.Q8762.K4 86.KT83.A53.Q873 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
469  2S-N       110          AKJT5.Q6.Q2.9753 Q76.A43.9864.A42 43.JT5.AKJT7.QJT 982.K9872.53.K86 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
470  4S-N       420          AJT52.6.Q82.A984 83.AQ85.J754.JT5 KQ9.K9742.93.KQ2 764.JT3.AKT6.763 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
471  2S-N       110          AQ976.6.QT6.KJ92 KT3.QJ85.A94.T43 42.A74.KJ532.A87 J85.KT932.87.Q65 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
472  4S-N       420          AKQ96.5.QT76.542 752.A8.KJ85.KT96 JT8.KJT43.32.AQJ 43.Q9762.A94.873 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
473  2H-N       140          AQ4.AQT92.653.87 KT52.J76.Q9.J952 983.K8.A842.KQ63 J76.543.KJT7.AT4 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
474  4H-N       620          Q43.AQJ54.T8.Q32 KJ98.62.K94.T874 A62.T83.AJ732.A9 T75.K97.Q65.KJ65 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
475  3H-S       140          AK943.T76.J98.QJ Q87.QJ3.Q742.A72 J52.AK854.AT.965 T6.92.K653.KT843 | 1H-P-1S-P-1N-P-3H
476  4S-N       650          KQJ96.KQ7.J754.8 87.643.T962.AT75 T53.AJ2.AKQ.9432 A42.T985.83.KQJ6 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
477  4S-N       650          AQ942.QT7.Q75.Q4 T83.AJ63.J4.A975 KJ6.K5.AT963.K63 75.9842.K82.JT82 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
478  4S-N       420          KJ952.2.KJ2.KT93 43.K743.AT54.754 T76.AQJ95.98.AQJ AQ8.T86.Q763.862 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
479  3H-N       170          QJ6.J8643.AK85.2 K974.QT9.T62.K73 T2.AK7.Q93.A9865 A853.52.J74.QJT4 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H | Two way new minor forcing
480  4H-N       420          KQ2.K8643.J43.K7 AJ9.92.QT85.8642 T43.JT7.AK6.AQT5 8765.AQ5.972.J93 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
